,DATETIME,YEAR,MONTH,INDEX_NO,STN_NAME,DD,T,GGGG,DDD,FF,FMFM,VV,WW,N,CL1,CL2,CL3,CL4,CL5,CL6,TTT,TWTW,TDTD,RH,QFE,QFF,QNH,TXTX,RRR,TOT_RRR
3176,2021-06-18 23:30:00,2021,Jun,17,HND,18,4,2330,999.0,2.0,,60.0,2,4.0,2625.0,3360.0,,,,,28.0,24.8,23.2,74.0,977.1,997.3,1002.3,,0.0,0.0
3180,2021-06-19 00:00:00,2021,Jun,17,HND,19,1,0,999.0,2.0,,60.0,2,4.0,2625.0,3360.0,,,,,28.0,24.8,23.2,74.0,977.0,997.2,1002.2,,,
3188,2021-06-19 01:00:00,2021,Jun,17,HND,19,1,100,999.0,2.0,,60.0,2,4.0,2625.0,3360.0,,,,,27.8,24.6,23.0,72.0,976.6,996.8,1001.8,,,
3192,2021-06-19 02:00:00,2021,Jun,17,HND,19,1,200,999.0,2.0,,60.0,2,4.0,2625.0,3360.0,,,,,27.6,24.4,22.8,71.0,976.0,996.2,1001.2,,,
3196,2021-06-19 02:30:00,2021,Jun,17,HND,19,4,230,999.0,2.0,,60.0,2,4.0,2625.0,3360.0,,,,,27.6,24.4,22.8,71.0,975.7,995.9,1000.9,,0.0,0.0
3200,2021-06-19 03:00:00,2021,Jun,17,HND,19,1,300,999.0,2.0,,60.0,2,4.0,2625.0,3360.0,,,,,27.2,24.0,22.5,75.0,975.6,995.8,1000.8,,,
3206,2021-06-19 04:00:00,2021,Jun,17,HND,19,1,400,999.0,2.0,,50.0,10,6.0,3625.0,5360.0,,,,,27.4,24.4,23.0,77.0,975.7,995.9,1000.9,,,
3210,2021-06-19 05:00:00,2021,Jun,17,HND,19,1,500,360.0,4.0,,30.0,10,6.0,3625.0,5360.0,,,,,27.0,24.2,22.9,78.0,975.9,996.1,1001.1,,,
3215,2021-06-19 05:30:00,2021,Jun,17,HND,19,4,530,360.0,4.0,,25.0,10,7.0,3625.0,6360.0,,,,,26.6,24.2,23.1,81.0,976.0,996.2,1001.2,,0.0,0.0
3218,2021-06-19 06:00:00,2021,Jun,17,HND,19,1,600,20.0,6.0,,20.0,10,6.0,3630.0,5360.0,,,,,26.6,24.2,23.1,81.0,976.2,996.4,1001.4,,,
3222,2021-06-19 06:30:00,2021,Jun,17,HND,19,1,630,50.0,7.0,,20.0,10,6.0,2630.0,5360.0,,,,,26.8,24.2,23.0,80.0,976.3,996.5,1001.5,,,
3224,2021-06-19 07:00:00,2021,Jun,17,HND,19,1,700,50.0,7.0,,25.0,10,5.0,2630.0,4360.0,,,,,27.0,24.2,22.9,78.0,976.4,996.6,1001.6,,,
3229,2021-06-19 07:30:00,2021,Jun,17,HND,19,1,730,20.0,10.0,,30.0,5,4.0,2630.0,3360.0,,,,,29.0,25.0,23.2,71.0,976.6,996.8,1001.8,,,
3232,2021-06-19 08:00:00,2021,Jun,17,HND,19,1,800,20.0,10.0,,40.0,5,4.0,1630.0,3360.0,,,,,29.2,25.2,23.4,71.0,976.6,1000.2,1001.8,,,
3236,2021-06-19 08:30:00,2021,Jun,17,HND,19,4,830,20.0,8.0,,50.0,5,5.0,2630.0,5360.0,,,,,30.4,25.8,23.8,68.0,976.8,1000.4,1002.0,264.0,0.0,0.0
3240,2021-06-19 09:00:00,2021,Jun,17,HND,19,1,900,10.0,10.0,,60.0,1,4.0,2630.0,4360.0,,,,,30.4,25.4,23.1,65.0,976.6,1000.2,1001.8,,,
3246,2021-06-19 09:30:00,2021,Jun,17,HND,19,1,930,20.0,10.0,,60.0,2,4.0,2630.0,4360.0,,,,,31.2,25.8,23.4,63.0,976.5,1000.1,1001.7,,,
3251,2021-06-19 10:00:00,2021,Jun,17,HND,19,1,1000,360.0,10.0,,60.0,2,5.0,2630.0,4360.0,,,,,31.2,26.0,23.7,65.0,976.4,1000.0,1001.6,,,
3255,2021-06-19 10:30:00,2021,Jun,17,HND,19,1,1030,360.0,10.0,,60.0,2,5.0,3625.0,3360.0,,,,,31.6,26.0,23.5,62.0,976.5,999.9,1001.7,,,
3258,2021-06-19 11:00:00,2021,Jun,17,HND,19,1,1100,20.0,10.0,,60.0,2,5.0,2618.0,4620.0,4360.0,,,,32.0,26.4,24.0,63.0,976.3,999.9,1001.5,,,
3261,2021-06-19 11:30:00,2021,Jun,17,HND,19,4,1130,20.0,10.0,,60.0,2,5.0,2618.0,3625.0,4360.0,,,,33.6,26.8,23.9,57.0,976.4,999.7,1001.6,,0.0,0.0
3265,2021-06-19 12:00:00,2021,Jun,17,HND,19,1,1200,10.0,11.0,,60.0,2,5.0,2618.0,3625.0,4360.0,,,,35.4,27.8,24.2,51.0,976.1,999.3,1001.3,,,
3269,2021-06-19 12:30:00,2021,Jun,17,HND,19,1,1230,10.0,10.0,,60.0,3,6.0,2618.0,3625.0,5360.0,,,,34.6,27.2,24.1,54.0,975.8,999.0,1001.1,,,
3275,2021-06-19 13:00:00,2021,Jun,17,HND,19,1,1300,10.0,11.0,,60.0,2,6.0,2618.0,3625.0,5360.0,,,,34.2,27.2,24.3,56.0,975.5,998.8,1000.7,,,
3279,2021-06-19 13:30:00,2021,Jun,17,HND,19,1,1330,360.0,10.0,,60.0,2,6.0,2618.0,3625.0,5360.0,,,,33.6,27.0,24.2,59.0,975.2,998.5,1000.4,,,
3280,2021-06-19 14:00:00,2021,Jun,17,HND,19,1,1400,110.0,10.0,,60.0,3,7.0,2615.0,6625.0,,,,,33.0,27.2,24.8,62.0,975.0,998.3,1000.2,,,
3285,2021-06-19 14:30:00,2021,Jun,17,HND,19,4,1430,50.0,12.0,,60.0,1,6.0,3615.0,5625.0,,,,,33.0,27.2,24.8,62.0,974.8,998.1,1000.0,,0.0,0.0
3288,2021-06-19 15:00:00,2021,Jun,17,HND,19,1,1500,50.0,13.0,,60.0,1,6.0,2615.0,5625.0,,,,,30.8,26.4,24.5,69.0,974.7,998.0,999.9,,,
3295,2021-06-19 15:30:00,2021,Jun,17,HND,19,1,1530,50.0,13.0,,60.0,2,6.0,3625.0,1825.0,5360.0,,,,30.6,26.4,24.6,69.0,974.3,997.6,999.5,,,
3298,2021-06-19 16:00:00,2021,Jun,17,HND,19,1,1600,70.0,13.0,,60.0,2,6.0,3625.0,1825.0,5360.0,,,,30.6,26.4,24.6,69.0,974.0,997.3,999.2,,,
3301,2021-06-19 16:30:00,2021,Jun,17,HND,19,1,1630,90.0,13.0,,60.0,2,6.0,3625.0,1825.0,5360.0,,,,29.8,26.0,24.4,73.0,974.0,997.3,999.2,,,
3304,2021-06-19 17:00:00,2021,Jun,17,HND,19,1,1700,90.0,10.0,,60.0,1,5.0,3625.0,1825.0,5360.0,,,,29.2,25.6,24.0,74.0,974.1,997.4,999.3,,,
3310,2021-06-19 17:30:00,2021,Jun,17,HND,19,4,1730,90.0,10.0,,60.0,3,6.0,3625.0,6635.0,,,,,29.2,25.6,24.0,74.0,974.2,997.5,999.4,354.0,0.0,0.0
3314,2021-06-19 18:00:00,2021,Jun,17,HND,19,1,1800,90.0,12.0,,60.0,2,6.0,3625.0,6635.0,,,,,28.0,25.0,22.1,70.0,974.3,997.6,999.5,,,
3316,2021-06-19 18:30:00,2021,Jun,17,HND,19,1,1830,120.0,12.0,,60.0,3,7.0,2612.0,6620.0,,,,,28.0,25.0,22.1,70.0,974.6,997.9,999.8,,,
3322,2021-06-19 19:00:00,2021,Jun,17,HND,19,1,1900,120.0,10.0,,60.0,3,8.0,4615.0,6620.0,,,,,27.8,24.8,23.4,77.0,974.9,998.2,1000.0,,,
3324,2021-06-19 19:30:00,2021,Jun,17,HND,19,1,1930,120.0,6.0,,60.0,2,8.0,3615.0,6620.0,,,,,27.8,24.8,23.4,77.0,975.3,998.6,1000.4,,,
3331,2021-06-19 20:00:00,2021,Jun,17,HND,19,1,2000,50.0,12.0,,60.0,2,8.0,3615.0,6620.0,,,,,27.6,24.8,23.5,79.0,975.6,999.3,1000.8,,,
3335,2021-06-19 20:30:00,2021,Jun,17,HND,19,4,2030,50.0,10.0,,60.0,2,8.0,3615.0,5625.0,5359.0,,,,27.4,24.8,23.6,80.0,975.8,999.5,1001.0,,0.0,0.0
3337,2021-06-19 21:00:00,2021,Jun,17,HND,19,1,2100,50.0,8.0,,60.0,1,6.0,3620.0,3625.0,3360.0,,,,27.2,24.6,23.4,80.0,976.2,999.9,1001.4,,,
3341,2021-06-19 22:00:00,2021,Jun,17,HND,19,1,2200,50.0,7.0,,60.0,2,6.0,3620.0,3630.0,,,,,27.2,24.6,23.4,80.0,976.5,1000.2,1001.7,,,
3348,2021-06-19 23:00:00,2021,Jun,17,HND,19,1,2300,50.0,10.0,,60.0,2,6.0,3620.0,3630.0,,,,,26.6,24.6,23.7,84.0,976.5,1000.2,1001.7,,,
3351,2021-06-19 23:30:00,2021,Jun,17,HND,19,4,2330,50.0,10.0,,60.0,2,6.0,3620.0,3630.0,,,,,26.6,24.6,23.7,84.0,976.6,1000.3,1001.8,,0.0,0.0
3357,2021-06-20 00:00:00,2021,Jun,17,HND,20,1,0,50.0,10.0,,60.0,2,6.0,4625.0,4360.0,,,,,26.6,24.6,23.7,84.0,976.5,1000.2,1001.7,,,
3363,2021-06-20 01:00:00,2021,Jun,17,HND,20,1,100,50.0,7.0,,60.0,2,6.0,4625.0,4360.0,,,,,26.6,24.6,23.7,84.0,976.0,999.8,1001.2,,,
3368,2021-06-20 02:00:00,2021,Jun,17,HND,20,1,200,50.0,7.0,,60.0,2,6.0,4625.0,4360.0,,,,,26.6,24.6,23.7,84.0,975.6,999.4,1000.8,,,
3374,2021-06-20 02:30:00,2021,Jun,17,HND,20,4,230,50.0,7.0,,60.0,2,6.0,4625.0,4360.0,,,,,26.6,24.6,23.7,84.0,975.6,999.4,1000.8,,0.0,0.0
3379,2021-06-20 03:00:00,2021,Jun,17,HND,20,1,300,50.0,7.0,,60.0,1,6.0,3625.0,4360.0,,,,,26.6,24.6,23.7,84.0,975.5,999.3,1000.7,,,
3382,2021-06-20 04:00:00,2021,Jun,17,HND,20,1,400,20.0,4.0,,50.0,10,7.0,3625.0,6360.0,,,,,26.2,24.8,24.2,89.0,975.4,999.2,1000.6,,,
3389,2021-06-20 05:00:00,2021,Jun,17,HND,20,1,500,999.0,2.0,,45.0,10,7.0,3625.0,6360.0,,,,,26.2,24.8,24.2,89.0,975.5,999.3,1000.7,,,
3393,2021-06-20 05:30:00,2021,Jun,17,HND,20,4,530,999.0,2.0,,35.0,15,8.0,2615.0,4625.0,6360.0,,,,26.0,24.6,24.0,88.0,975.8,999.6,1001.0,,0.0,0.0
3392,2021-06-20 05:30:00,2021,Jun,17,HND,20,5,530,,,,,10,,,,,,,,,24.6,,88.0,,,,,,
3395,2021-06-20 05:45:00,2021,Jun,17,HND,20,2,545,999.0,2.0,,15.0,60,8.0,3615.0,3625.0,6360.0,,,,26.0,26.0,26.0,100.0,975.8,999.6,1001.0,,,
3396,2021-06-20 05:45:00,2021,Jun,17,HND,20,5,545,,,,,10,,,,,,,,,26.0,,100.0,,,,,,
3400,2021-06-20 06:00:00,2021,Jun,17,HND,20,1,600,999.0,2.0,,15.0,60,8.0,3615.0,3625.0,6360.0,,,,26.0,26.0,26.0,100.0,976.1,999.9,1001.3,,,
3401,2021-06-20 06:00:00,2021,Jun,17,HND,20,5,600,,,,,10,,,,,,,,,26.0,,100.0,,,,,,
3404,2021-06-20 06:30:00,2021,Jun,17,HND,20,5,630,,,,,10,,,,,,,,,25.8,,100.0,,,,,,
3405,2021-06-20 06:30:00,2021,Jun,17,HND,20,1,630,999.0,2.0,,15.0,60,8.0,2612.0,3615.0,6359.0,,,,25.8,25.8,25.8,100.0,976.4,1000.2,1001.6,,,
3407,2021-06-20 07:00:00,2021,Jun,17,HND,20,5,700,,,,,10,,,,,,,,,25.6,,100.0,,,,,,
3411,2021-06-20 07:00:00,2021,Jun,17,HND,20,1,700,999.0,2.0,,20.0,60,8.0,2612.0,3615.0,6359.0,,,,25.6,25.6,25.6,100.0,976.7,1000.5,1001.9,,,
3412,2021-06-20 07:30:00,2021,Jun,17,HND,20,1,730,20.0,3.0,,18.0,61,8.0,2612.0,3615.0,1815.0,6359.0,,,25.2,25.2,25.2,100.0,977.1,1000.9,1002.3,,,
3416,2021-06-20 07:30:00,2021,Jun,17,HND,20,5,730,,,,,10,,,,,,,,,25.2,,100.0,,,,,,
3420,2021-06-20 08:00:00,2021,Jun,17,HND,20,1,800,50.0,4.0,,20.0,61,8.0,2612.0,4615.0,1815.0,7359.0,,,25.6,24.6,24.1,92.0,977.2,1001.0,1002.4,,,
3421,2021-06-20 08:00:00,2021,Jun,17,HND,20,5,800,,,,,10,,,,,,,,,24.6,,92.0,,,,,,
3423,2021-06-20 08:30:00,2021,Jun,17,HND,20,5,830,,,,,10,,,,,,,,,24.6,,92.0,,,,,,
3425,2021-06-20 08:30:00,2021,Jun,17,HND,20,4,830,50.0,5.0,,30.0,61,8.0,4612.0,3620.0,1930.0,1359.0,,,25.6,24.6,24.1,92.0,977.4,1001.2,1002.6,252.0,7.0,7.0
3429,2021-06-20 09:00:00,2021,Jun,17,HND,20,5,900,,,,,10,,,,,,,,,24.8,,89.0,,,,,,
3432,2021-06-20 09:00:00,2021,Jun,17,HND,20,1,900,40.0,5.0,,40.0,60,8.0,4612.0,3620.0,1930.0,7359.0,,,26.2,24.8,24.2,89.0,977.8,1001.7,1003.0,,,
3434,2021-06-20 09:30:00,2021,Jun,17,HND,20,1,930,50.0,6.0,,50.0,10,7.0,4612.0,3620.0,6359.0,,,,28.0,25.4,24.3,80.0,977.8,1001.7,1003.0,,,
3442,2021-06-20 10:00:00,2021,Jun,17,HND,20,1,1000,50.0,7.0,,60.0,2,7.0,2615.0,4620.0,6359.0,,,,29.0,25.8,24.4,78.0,977.9,1001.8,1003.1,,,
3444,2021-06-20 10:30:00,2021,Jun,17,HND,20,1,1030,70.0,7.0,,60.0,2,7.0,2615.0,4620.0,6359.0,,,,30.0,26.4,24.9,74.0,977.9,1001.7,1003.1,,,
3449,2021-06-20 11:00:00,2021,Jun,17,HND,20,1,1100,60.0,6.0,,60.0,2,7.0,2615.0,4620.0,6359.0,,,,30.4,26.6,25.0,73.0,978.0,1001.7,1003.2,,,
3458,2021-06-20 11:30:00,2021,Jun,17,HND,20,4,1130,90.0,6.0,,60.0,2,7.0,2615.0,4620.0,6359.0,,,,30.6,26.8,25.2,73.0,977.9,1001.6,1003.1,,0.4,0.4
3463,2021-06-20 12:00:00,2021,Jun,17,HND,20,1,1200,90.0,6.0,,60.0,2,7.0,2615.0,4620.0,6359.0,,,,30.6,26.6,24.9,72.0,977.6,1001.3,1002.8,,,
3468,2021-06-20 12:30:00,2021,Jun,17,HND,20,1,1230,90.0,6.0,,60.0,2,7.0,2620.0,4625.0,6359.0,,,,30.6,26.4,24.6,70.0,977.4,1001.1,1002.6,,,
3473,2021-06-20 13:00:00,2021,Jun,17,HND,20,1,1300,50.0,10.0,,60.0,2,6.0,2620.0,4625.0,6359.0,,,,31.8,26.8,24.7,66.0,977.0,1000.7,1002.2,,,
3474,2021-06-20 13:30:00,2021,Jun,17,HND,20,1,1330,20.0,10.0,,60.0,2,6.0,2620.0,4625.0,6359.0,,,,31.8,26.8,24.7,66.0,976.8,1000.5,1002.0,,,
3480,2021-06-20 14:00:00,2021,Jun,17,HND,20,1,1400,30.0,10.0,,60.0,2,6.0,2620.0,4625.0,6359.0,,,,32.0,27.0,24.9,68.0,976.6,1000.3,1001.8,,,
3482,2021-06-20 14:30:00,2021,Jun,17,HND,20,4,1430,90.0,6.0,,60.0,2,6.0,2620.0,4625.0,6359.0,,,,32.2,27.2,25.1,69.0,976.3,1000.0,1001.5,,0.0,0.0
3487,2021-06-20 15:00:00,2021,Jun,17,HND,20,1,1500,110.0,4.0,,60.0,2,6.0,2620.0,4625.0,6359.0,,,,32.4,27.0,24.7,63.0,975.9,999.6,1001.1,,,
3490,2021-06-20 15:30:00,2021,Jun,17,HND,20,1,1530,120.0,4.0,,60.0,2,5.0,2620.0,4625.0,,,,,32.0,26.8,24.5,60.0,975.7,999.4,1000.9,,,
3495,2021-06-20 16:00:00,2021,Jun,17,HND,20,1,1600,130.0,4.0,,60.0,2,5.0,2620.0,4625.0,,,,,31.4,26.4,24.5,66.0,975.4,998.8,1001.6,,,
3500,2021-06-20 16:30:00,2021,Jun,17,HND,20,1,1630,120.0,4.0,,60.0,2,4.0,2620.0,4625.0,,,,,31.0,26.2,24.4,67.0,975.1,998.5,1000.3,,,
3502,2021-06-20 17:00:00,2021,Jun,17,HND,20,1,1700,70.0,10.0,,60.0,3,5.0,2620.0,4630.0,,,,,30.8,26.2,24.2,68.0,975.3,998.7,1000.5,,,
3507,2021-06-20 17:30:00,2021,Jun,17,HND,20,4,1730,90.0,10.0,,60.0,2,5.0,3625.0,4360.0,,,,,30.6,26.2,24.3,69.0,975.7,999.1,1000.9,324.0,0.4,0.4
3511,2021-06-20 18:00:00,2021,Jun,17,HND,20,1,1800,70.0,10.0,,60.0,2,5.0,2625.0,4360.0,,,,,30.0,26.0,24.3,71.0,975.9,999.3,1001.1,,,
3514,2021-06-20 18:30:00,2021,Jun,17,HND,20,1,1830,70.0,10.0,,60.0,2,6.0,2625.0,5360.0,,,,,29.6,26.0,24.5,74.0,976.1,999.5,1001.3,,,
3520,2021-06-20 19:00:00,2021,Jun,17,HND,20,1,1900,70.0,10.0,,60.0,2,6.0,2630.0,5360.0,,,,,29.2,25.8,24.3,75.0,976.2,999.6,1001.4,,,
3522,2021-06-20 19:30:00,2021,Jun,17,HND,20,1,1930,70.0,7.0,,60.0,2,6.0,2630.0,5360.0,,,,,28.6,25.6,24.3,78.0,976.3,999.7,1001.5,,,
3529,2021-06-20 20:00:00,2021,Jun,17,HND,20,1,2000,70.0,8.0,,60.0,2,6.0,2630.0,5360.0,,,,,28.0,25.4,24.3,80.0,976.4,999.8,1001.6,,,
3533,2021-06-20 20:30:00,2021,Jun,17,HND,20,4,2030,999.0,2.0,,60.0,2,5.0,2630.0,5359.0,,,,,28.2,25.4,24.2,79.0,976.4,1000.1,1001.6,,0.0,0.0
3536,2021-06-20 21:00:00,2021,Jun,17,HND,20,1,2100,999.0,2.0,,60.0,2,5.0,2630.0,5359.0,,,,,27.2,25.2,24.3,84.0,977.0,1000.5,1002.0,,,
3539,2021-06-20 22:00:00,2021,Jun,17,HND,20,1,2200,999.0,2.0,,60.0,2,5.0,2630.0,5359.0,,,,,27.2,25.2,24.3,84.0,978.3,1001.8,1003.6,,,
3545,2021-06-20 23:00:00,2021,Jun,17,HND,20,1,2300,50.0,3.0,,50.0,10,6.0,2630.0,6359.0,,,,,26.4,25.0,24.4,89.0,978.4,1002.3,1003.7,,,
3550,2021-06-20 23:30:00,2021,Jun,17,HND,20,4,2330,999.0,2.0,,50.0,10,6.0,2630.0,6359.0,,,,,26.4,25.0,24.4,89.0,978.4,1002.3,1003.7,,0.0,0.0
3553,2021-06-21 00:00:00,2021,Jun,17,HND,21,1,0,999.0,2.0,,40.0,10,6.0,2630.0,6359.0,,,,,26.4,25.0,24.4,89.0,978.8,1002.7,1004.1,,,
3557,2021-06-21 01:00:00,2021,Jun,17,HND,21,1,100,999.0,2.0,,40.0,10,6.0,2620.0,6359.0,,,,,26.0,25.0,24.6,92.0,978.1,1002.0,1003.7,,,
3565,2021-06-21 02:00:00,2021,Jun,17,HND,21,1,200,999.0,2.0,,30.0,10,6.0,2620.0,6359.0,,,,,26.0,25.0,24.6,92.0,978.1,1002.0,1003.7,,,
3569,2021-06-21 02:30:00,2021,Jun,17,HND,21,4,230,999.0,2.0,,30.0,10,6.0,3630.0,6359.0,,,,,26.0,25.0,24.6,92.0,978.1,1002.0,1003.4,,0.0,0.0
3571,2021-06-21 03:00:00,2021,Jun,17,HND,21,1,300,999.0,2.0,,30.0,10,6.0,2630.0,6359.0,,,,,26.0,25.0,24.6,92.0,977.7,1001.5,1002.9,,,
3575,2021-06-21 04:00:00,2021,Jun,17,HND,21,1,400,999.0,2.0,,20.0,10,6.0,3625.0,6359.0,,,,,25.8,25.0,24.6,93.0,977.4,1001.2,1002.6,,,
3583,2021-06-21 05:00:00,2021,Jun,17,HND,21,1,500,999.0,2.0,,15.0,10,6.0,2625.0,5359.0,,,,,25.8,25.0,24.6,93.0,977.5,1001.3,1002.7,,,
3587,2021-06-21 05:30:00,2021,Jun,17,HND,21,4,530,999.0,2.0,,10.0,10,4.0,2625.0,4360.0,,,,,26.4,24.4,23.5,84.0,977.4,1001.2,1002.6,,0.0,0.0
3588,2021-06-21 06:00:00,2021,Jun,17,HND,21,1,600,999.0,2.0,,8.0,44,5.0,2625.0,5360.0,,,,,26.4,24.4,23.5,84.0,977.4,1001.2,1002.6,,,
3594,2021-06-21 06:30:00,2021,Jun,17,HND,21,1,630,360.0,3.0,,10.0,10,5.0,2625.0,5360.0,,,,,26.4,24.4,23.5,84.0,977.4,1001.2,1002.6,,,
3596,2021-06-21 06:45:00,2021,Jun,17,HND,21,2,645,360.0,3.0,,8.0,44,5.0,2625.0,5360.0,,,,,26.4,24.4,23.5,84.0,977.4,1001.2,1002.6,,,
3599,2021-06-21 07:00:00,2021,Jun,17,HND,21,2,700,999.0,2.0,,8.0,43,5.0,2625.0,5360.0,,,,,27.0,25.0,24.1,84.0,977.8,1001.6,1003.0,,,
3604,2021-06-21 07:30:00,2021,Jun,17,HND,21,1,730,70.0,4.0,,10.0,10,4.0,2625.0,4360.0,,,,,27.4,25.6,24.8,86.0,977.8,1001.6,1003.0,,,
3605,2021-06-21 07:45:00,2021,Jun,17,HND,21,1,745,70.0,4.0,,15.0,10,4.0,2625.0,4360.0,,,,,27.4,25.6,24.8,86.0,977.8,1001.6,1003.0,,,
3609,2021-06-21 08:00:00,2021,Jun,17,HND,21,1,800,30.0,4.0,,20.0,5,4.0,4625.0,4360.0,,,,,30.0,26.0,24.3,71.0,978.3,1002.2,1003.6,,,
3612,2021-06-21 08:30:00,2021,Jun,17,HND,21,4,830,999.0,2.0,,30.0,5,4.0,2625.0,3360.0,,,,,32.0,26.4,24.0,64.0,978.4,1002.3,1003.7,258.0,0.0,0.8
3614,2021-06-21 08:45:00,2021,Jun,17,HND,21,2,845,999.0,2.0,,40.0,5,4.0,2625.0,3360.0,,,,,32.0,26.4,24.0,64.0,978.4,1002.3,1003.7,,,
3618,2021-06-21 09:00:00,2021,Jun,17,HND,21,1,900,999.0,2.0,,50.0,5,4.0,2620.0,3630.0,,,,,33.8,26.6,23.8,55.0,978.6,1002.5,1003.9,,,
3621,2021-06-21 09:30:00,2021,Jun,17,HND,21,1,930,999.0,2.0,,50.0,5,4.0,2620.0,3630.0,,,,,34.0,27.0,24.0,56.0,978.7,1002.6,1004.0,,,
3624,2021-06-21 10:00:00,2021,Jun,17,HND,21,1,1000,999.0,2.0,,50.0,5,4.0,2620.0,3630.0,,,,,34.2,27.2,24.3,56.0,978.5,1001.8,1003.8,,,
3628,2021-06-21 10:30:00,2021,Jun,17,HND,21,1,1030,999.0,2.0,,50.0,5,5.0,2620.0,4630.0,,,,,34.4,27.4,24.6,57.0,978.6,1001.9,1003.9,,,
3634,2021-06-21 11:00:00,2021,Jun,17,HND,21,1,1100,999.0,2.0,,60.0,2,5.0,2620.0,4630.0,,,,,34.4,27.4,24.6,57.0,978.4,1001.7,1003.7,,,
3635,2021-06-21 11:30:00,2021,Jun,17,HND,21,4,1130,999.0,2.0,,60.0,2,5.0,2620.0,4630.0,,,,,34.2,27.2,24.3,56.0,978.4,1001.7,1003.7,,0.0,0.0
3642,2021-06-21 12:00:00,2021,Jun,17,HND,21,1,1200,999.0,2.0,,60.0,2,6.0,2620.0,4630.0,,,,,34.6,27.2,24.1,54.0,978.2,1001.5,1003.5,,,
3643,2021-06-21 12:30:00,2021,Jun,17,HND,21,1,1230,999.0,2.0,,60.0,1,5.0,3620.0,3630.0,,,,,34.6,27.2,24.1,54.0,978.1,1003.4,1001.4,,,
3647,2021-06-21 13:00:00,2021,Jun,17,HND,21,1,1300,50.0,6.0,,60.0,2,5.0,3620.0,3630.0,,,,,35.0,27.4,24.2,54.0,977.9,1001.1,1003.1,,,
3652,2021-06-21 13:30:00,2021,Jun,17,HND,21,1,1330,50.0,6.0,,60.0,2,5.0,3620.0,3630.0,,,,,35.0,27.4,24.2,54.0,977.6,1000.8,1002.8,,,
3656,2021-06-21 14:00:00,2021,Jun,17,HND,21,1,1400,20.0,5.0,,60.0,1,4.0,2620.0,3630.0,,,,,34.6,27.2,24.1,54.0,977.4,1000.6,1002.6,,,
3659,2021-06-21 14:30:00,2021,Jun,17,HND,21,4,1430,20.0,6.0,,60.0,2,4.0,2620.0,3630.0,,,,,35.2,27.8,24.8,55.0,977.2,1000.4,1002.4,,0.0,0.0
3663,2021-06-21 15:00:00,2021,Jun,17,HND,21,1,1500,360.0,8.0,,60.0,2,4.0,2620.0,3630.0,,,,,35.2,27.8,24.8,55.0,977.1,1001.0,1002.3,,,
3670,2021-06-21 15:30:00,2021,Jun,17,HND,21,1,1530,360.0,8.0,,60.0,2,4.0,2620.0,3630.0,,,,,35.4,27.8,24.7,54.0,976.4,1000.5,1001.6,,,
3674,2021-06-21 16:00:00,2021,Jun,17,HND,21,1,1600,360.0,8.0,,60.0,2,4.0,2620.0,3630.0,,,,,35.6,27.4,23.9,51.0,976.2,1000.3,1001.4,,,
3677,2021-06-21 16:30:00,2021,Jun,17,HND,21,1,1630,20.0,10.0,,60.0,2,5.0,2620.0,3625.0,1930.0,,,,34.6,27.4,24.4,55.0,975.9,1000.0,1001.1,,,
3680,2021-06-21 17:00:00,2021,Jun,17,HND,21,1,1700,40.0,6.0,,60.0,1,3.0,1620.0,3630.0,,,,,34.2,27.2,24.3,56.0,975.8,999.9,1001.0,,,
3686,2021-06-21 17:30:00,2021,Jun,17,HND,21,4,1730,50.0,5.0,,60.0,3,5.0,3625.0,3360.0,,,,,34.0,27.0,24.0,56.0,975.7,999.8,1000.9,358.0,0.0,0.0
3687,2021-06-21 18:00:00,2021,Jun,17,HND,21,1,1800,40.0,5.0,,60.0,2,5.0,2625.0,5360.0,,,,,34.2,27.0,23.9,55.0,975.5,999.6,1000.7,,,
3692,2021-06-21 18:30:00,2021,Jun,17,HND,21,1,1830,40.0,5.0,,60.0,2,5.0,2625.0,5360.0,,,,,33.8,27.0,24.1,57.0,975.4,999.5,1000.6,,,
3698,2021-06-21 19:00:00,2021,Jun,17,HND,21,1,1900,40.0,5.0,,60.0,1,4.0,2625.0,4360.0,,,,,33.2,26.8,24.1,59.0,975.5,999.6,1000.7,,,
3700,2021-06-21 19:30:00,2021,Jun,17,HND,21,1,1930,999.0,2.0,,60.0,2,4.0,2625.0,4360.0,,,,,32.6,26.8,24.3,62.0,975.9,1000.0,1001.1,,,
3706,2021-06-21 20:00:00,2021,Jun,17,HND,21,1,2000,999.0,2.0,,60.0,2,4.0,2625.0,4360.0,,,,,32.4,26.8,24.4,63.0,975.8,999.9,1001.0,,,
3710,2021-06-21 20:30:00,2021,Jun,17,HND,21,4,2030,999.0,2.0,,60.0,2,4.0,2630.0,3360.0,,,,,32.2,26.4,23.9,62.0,976.3,1000.4,1001.5,,0.0,0.0
3712,2021-06-21 21:00:00,2021,Jun,17,HND,21,1,2100,999.0,2.0,,60.0,2,4.0,2630.0,3360.0,,,,,31.8,26.0,23.4,61.0,976.6,1000.7,1001.8,,,
3716,2021-06-21 21:30:00,2021,Jun,17,HND,21,1,2130,999.0,2.0,,60.0,3,5.0,2630.0,5360.0,,,,,31.8,26.0,23.4,61.0,977.0,1001.1,1002.2,,,
