DATETIME,YEAR,MONTH,INDEX_NO,STN_NAME,DD,T,GGGG,DDD,FF,FMFM,VV,WW,N,CL1,CL2,CL3,CL4,CL5,CL6,TTT,TWTW,TDTD,RH,QFE,QFF,QNH,TXTX,RRR,TOT_RRR
2021-06-07 02:30:00,2021,Jun,1,SNG,7,4,230,200.0,4.0,,60.0,2,2.0,2625.0,,,,,,18.7,15.1,12.8,68.0,830.0,1455.0,1014.1,,0.0,0.0
2021-06-07 02:30:00,2021,Jun,56,GKP,7,4,230,999.0,1.0,,60.0,2,2.0,2075.0,,,,,,28.6,25.8,24.6,79.0,991.2,999.9,1000.4,,0.0,0.0
2021-06-07 02:30:00,2021,Jun,17,HND,7,4,230,999.0,2.0,,40.0,5,4.0,2630.0,3360.0,,,,,30.0,23.6,20.3,56.0,976.6,999.6,1001.8,,0.0,0.0
2021-06-07 02:30:00,2021,Jun,10,CDH,7,4,230,999.0,2.0,,60.0,2,1.0,1360.0,,,,,,27.2,23.4,21.2,70.0,966.1,1000.8,1002.9,,0.0,0.0
2021-06-07 03:00:00,2021,Jun,17,HND,7,1,300,999.0,1.0,,40.0,5,4.0,2630.0,3360.0,,,,,29.8,23.6,20.5,57.0,976.4,999.4,1001.6,,,
2021-06-07 03:00:00,2021,Jun,10,CDH,7,1,300,999.0,1.0,,60.0,2,1.0,1360.0,,,,,,27.3,24.1,22.1,73.0,966.0,1000.7,1002.8,,,
2021-06-07 03:00:00,2021,Jun,1,SNG,7,1,300,999.0,2.0,,60.0,2,2.0,2625.0,1360.0,,,,,18.3,15.3,12.9,71.0,830.1,1456.0,1014.2,,,
2021-06-07 03:00:00,2021,Jun,56,GKP,7,1,300,260.0,3.0,,60.0,2,2.0,2075.0,,,,,,29.0,25.6,24.1,75.0,991.0,999.7,1000.2,,,
2021-06-07 03:30:00,2021,Jun,1,SNG,7,1,330,999.0,1.0,,60.0,2,2.0,2625.0,1359.0,,,,,17.2,14.9,13.2,77.0,830.2,1457.0,1014.3,,,
2021-06-07 04:00:00,2021,Jun,10,CDH,7,1,400,999.0,1.0,,60.0,2,1.0,1360.0,,,,,,27.2,24.6,23.2,79.0,966.2,1000.8,1003.0,,,
2021-06-07 04:00:00,2021,Jun,56,GKP,7,1,400,999.0,2.0,,60.0,2,2.0,2075.0,,,,,,29.0,25.6,24.1,75.0,990.6,999.3,999.8,,,
2021-06-07 04:00:00,2021,Jun,1,SNG,7,1,400,180.0,4.0,,60.0,2,2.0,2625.0,1360.0,,,,,17.2,15.0,13.5,79.0,830.2,1457.0,1014.3,,,
2021-06-07 04:00:00,2021,Jun,17,HND,7,1,400,0.0,0.0,,40.0,5,4.0,2630.0,3360.0,,,,,29.2,23.6,20.8,61.0,976.5,999.5,1001.7,,,
2021-06-07 04:30:00,2021,Jun,1,SNG,7,1,430,999.0,2.0,,60.0,2,2.0,2625.0,1360.0,,,,,16.9,15.1,13.6,79.0,830.3,1460.0,1014.4,,,
2021-06-07 05:00:00,2021,Jun,17,HND,7,1,500,999.0,1.0,,40.0,5,4.0,2630.0,3360.0,,,,,27.6,23.8,22.0,71.0,976.7,999.7,1001.9,,,
2021-06-07 05:00:00,2021,Jun,56,GKP,7,1,500,999.0,2.0,,50.0,10,2.0,2075.0,,,,,,28.6,25.8,24.6,79.0,990.1,998.8,999.3,,,
2021-06-07 05:00:00,2021,Jun,1,SNG,7,1,500,999.0,2.0,,60.0,2,2.0,1625.0,2360.0,,,,,16.7,14.8,13.6,82.0,830.4,1461.0,1014.6,,,
2021-06-07 05:00:00,2021,Jun,10,CDH,7,1,500,999.0,1.0,,60.0,2,2.0,2360.0,,,,,,26.7,24.6,23.4,82.0,966.4,1001.1,1003.2,,,
2021-06-07 05:30:00,2021,Jun,10,CDH,7,4,530,999.0,1.0,,60.0,3,3.0,1630.0,3360.0,,,,,26.8,25.1,24.1,85.0,966.6,1001.3,1003.5,,0.0,0.0
2021-06-07 05:30:00,2021,Jun,1,SNG,7,4,530,999.0,2.0,,60.0,1,2.0,1625.0,2360.0,,,,,17.0,14.8,13.0,77.0,830.7,1464.0,1014.8,,0.0,0.0
2021-06-07 05:30:00,2021,Jun,56,GKP,7,4,530,999.0,2.0,,50.0,10,2.0,2075.0,,,,,,28.8,26.4,25.4,82.0,990.7,999.4,999.9,,0.0,0.0
2021-06-07 05:30:00,2021,Jun,17,HND,7,4,530,0.0,0.0,,50.0,5,3.0,1630.0,3360.0,,,,,27.8,23.8,21.9,70.0,977.0,1000.0,1002.2,,0.0,0.0
2021-06-07 06:00:00,2021,Jun,56,GKP,7,1,600,999.0,2.0,,50.0,10,3.0,3075.0,,,,,,29.0,26.6,25.6,82.0,991.3,1000.0,1000.5,,,
2021-06-07 06:00:00,2021,Jun,1,SNG,7,1,600,999.0,2.0,,60.0,2,1.0,1359.0,,,,,,16.7,15.0,13.6,82.0,830.9,1466.0,1015.1,,,
2021-06-07 06:00:00,2021,Jun,17,HND,7,1,600,0.0,0.0,,50.0,5,3.0,1630.0,3360.0,,,,,28.2,24.0,22.0,69.0,977.2,1000.2,1002.4,,,
2021-06-07 06:00:00,2021,Jun,10,CDH,7,1,600,999.0,1.0,,60.0,3,4.0,1630.0,4360.0,,,,,27.4,25.3,24.0,82.0,967.0,1001.7,1003.9,,,
2021-06-07 06:30:00,2021,Jun,1,SNG,7,1,630,999.0,2.0,,60.0,2,1.0,1359.0,,,,,,17.4,15.9,14.7,84.0,831.2,1468.0,1015.5,,,
2021-06-07 06:30:00,2021,Jun,56,GKP,7,1,630,999.0,2.0,,50.0,10,3.0,1360.0,3075.0,,,,,30.2,27.2,26.0,78.0,991.5,1000.2,1000.7,,,
2021-06-07 06:30:00,2021,Jun,17,HND,7,1,630,0.0,0.0,,50.0,5,2.0,2360.0,,,,,,28.8,25.0,23.3,72.0,977.6,1000.6,1002.8,,,
2021-06-07 06:30:00,2021,Jun,10,CDH,7,1,630,999.0,2.0,,60.0,2,4.0,1630.0,4360.0,,,,,28.4,26.5,25.6,85.0,967.1,1001.6,1004.0,,,
2021-06-07 07:00:00,2021,Jun,10,CDH,7,1,700,999.0,1.0,,60.0,2,4.0,1630.0,4360.0,,,,,29.0,26.7,25.6,82.0,967.3,1001.7,1004.2,,,
2021-06-07 07:00:00,2021,Jun,1,SNG,7,1,700,999.0,1.0,,60.0,2,1.0,1625.0,1359.0,,,,,19.1,16.9,15.2,78.0,831.4,1469.0,1015.7,,,
2021-06-07 07:00:00,2021,Jun,56,GKP,7,1,700,290.0,3.0,,50.0,10,3.0,1630.0,3360.0,,,,,31.2,27.8,26.5,76.0,991.7,1000.3,1000.9,,,
2021-06-07 07:00:00,2021,Jun,17,HND,7,1,700,0.0,0.0,,50.0,5,0.0,,,,,,,30.2,25.2,22.9,65.0,977.7,1000.7,1002.9,,,
2021-06-07 07:30:00,2021,Jun,17,HND,7,1,730,999.0,2.0,,50.0,5,0.0,,,,,,,30.6,25.8,23.7,67.0,978.0,1001.0,1003.2,,,
2021-06-07 07:30:00,2021,Jun,1,SNG,7,1,730,999.0,2.0,,60.0,2,1.0,1625.0,,,,,,19.8,17.0,15.1,74.0,831.5,1470.0,1015.8,,,
2021-06-07 07:30:00,2021,Jun,10,CDH,7,1,730,999.0,1.0,,60.0,2,4.0,4360.0,2075.0,,,,,29.5,26.4,24.8,76.0,967.4,1001.8,1004.3,,,
2021-06-07 07:30:00,2021,Jun,56,GKP,7,1,730,290.0,4.0,,50.0,5,3.0,1630.0,3360.0,,,,,31.4,27.4,25.8,72.0,992.0,1000.6,1001.2,,,
2021-06-07 08:00:00,2021,Jun,10,CDH,7,1,800,999.0,2.0,,60.0,2,4.0,4360.0,1075.0,,,,,32.0,28.1,26.4,72.0,967.6,1001.7,1004.5,,,
2021-06-07 08:00:00,2021,Jun,17,HND,7,1,800,999.0,2.0,,40.0,5,0.0,,,,,,,31.2,26.2,24.0,66.0,978.3,1001.4,1003.6,,,
2021-06-07 08:00:00,2021,Jun,1,SNG,7,1,800,999.0,2.0,,60.0,2,1.0,1625.0,,,,,,21.4,18.3,16.3,73.0,831.5,1469.0,1015.9,,,
2021-06-07 08:00:00,2021,Jun,56,GKP,7,1,800,300.0,4.0,,50.0,5,4.0,2630.0,3360.0,,,,,31.6,27.6,25.8,72.0,992.3,1001.0,1001.5,,,
2021-06-07 08:30:00,2021,Jun,17,HND,7,4,830,320.0,6.0,,40.0,5,0.0,,,,,,,31.8,26.4,24.2,64.0,978.3,1001.4,1003.6,276.0,0.0,0.0
2021-06-07 08:30:00,2021,Jun,56,GKP,7,4,830,320.0,5.0,,50.0,5,4.0,2630.0,3360.0,,,,,32.6,27.8,26.0,70.0,992.3,1001.0,1001.5,268.0,0.0,0.0
2021-06-07 08:30:00,2021,Jun,10,CDH,7,4,830,999.0,1.0,,60.0,2,4.0,4360.0,1075.0,,,,,34.1,30.1,28.3,71.0,967.9,1001.7,1004.8,265.0,0.0,0.0
2021-06-07 08:30:00,2021,Jun,1,SNG,7,4,830,999.0,2.0,,60.0,2,1.0,1625.0,,,,,,23.0,19.5,16.8,67.0,831.6,1469.0,1015.9,165.0,0.0,0.0
2021-06-07 09:00:00,2021,Jun,1,SNG,7,1,900,30.0,3.0,,60.0,2,1.0,1625.0,,,,,,23.1,19.0,16.4,66.0,831.5,1468.0,1015.9,,,
2021-06-07 09:00:00,2021,Jun,10,CDH,7,1,900,999.0,1.0,,60.0,2,4.0,4360.0,1075.0,,,,,34.6,28.5,25.7,60.0,967.8,1001.6,1004.7,,,
2021-06-07 09:00:00,2021,Jun,17,HND,7,1,900,320.0,6.0,,40.0,5,0.0,,,,,,,33.6,25.8,22.2,51.0,978.5,1001.6,1003.8,,,
2021-06-07 09:00:00,2021,Jun,56,GKP,7,1,900,330.0,5.0,,60.0,1,3.0,2630.0,3360.0,,,,,33.2,28.0,26.0,67.0,992.3,1001.0,1001.5,,,
2021-06-07 09:30:00,2021,Jun,10,CDH,7,1,930,190.0,3.0,,60.0,2,4.0,4360.0,1075.0,,,,,34.3,28.1,25.2,59.0,967.8,1001.7,1004.7,,,
2021-06-07 09:30:00,2021,Jun,17,HND,7,1,930,290.0,6.0,,40.0,5,0.0,,,,,,,33.6,25.8,22.2,51.0,978.5,1001.6,1003.8,,,
2021-06-07 09:30:00,2021,Jun,1,SNG,7,1,930,40.0,3.0,,60.0,2,1.0,1625.0,,,,,,24.4,19.5,16.4,61.0,831.5,1467.0,1015.9,,,
2021-06-07 09:30:00,2021,Jun,56,GKP,7,1,930,320.0,4.0,,60.0,2,3.0,3075.0,,,,,,34.0,28.2,25.0,63.0,992.3,1001.0,1001.5,,,
2021-06-07 10:00:00,2021,Jun,10,CDH,7,1,1000,230.0,3.0,,60.0,2,3.0,3360.0,,,,,,35.3,28.1,25.2,56.0,967.8,1001.6,1004.7,,,
2021-06-07 10:00:00,2021,Jun,1,SNG,7,1,1000,999.0,2.0,,60.0,2,1.0,1625.0,,,,,,25.1,19.8,16.8,60.0,831.3,1466.0,1015.6,,,
2021-06-07 10:00:00,2021,Jun,56,GKP,7,1,1000,290.0,5.0,,60.0,2,3.0,3075.0,,,,,,34.8,28.4,25.2,62.0,992.3,1001.0,1001.5,,,
2021-06-07 10:00:00,2021,Jun,17,HND,7,1,1000,290.0,6.0,,45.0,5,0.0,,,,,,,34.2,25.4,21.2,47.0,978.5,1001.8,1003.8,,,
2021-06-07 10:30:00,2021,Jun,1,SNG,7,1,1030,200.0,3.0,,60.0,2,1.0,1625.0,,,,,,25.6,20.8,17.9,62.0,831.1,1461.0,1015.4,,,
2021-06-07 10:30:00,2021,Jun,56,GKP,7,1,1030,300.0,4.0,,60.0,2,3.0,2359.0,3075.0,,,,,35.6,28.6,25.8,57.0,992.0,1000.8,1001.3,,,
2021-06-07 10:30:00,2021,Jun,10,CDH,7,1,1030,300.0,4.0,,60.0,3,5.0,2630.0,1830.0,3359.0,,,,36.6,29.2,26.4,56.0,967.8,1001.4,1004.7,,,
2021-06-07 10:30:00,2021,Jun,17,HND,7,1,1030,280.0,6.0,,50.0,5,0.0,,,,,,,34.6,25.4,21.4,46.0,978.2,1001.5,1003.5,,,
2021-06-07 11:00:00,2021,Jun,17,HND,7,1,1100,320.0,4.0,,50.0,5,0.0,,,,,,,35.8,25.6,20.7,42.0,978.1,1001.4,1003.4,,,
2021-06-07 11:00:00,2021,Jun,56,GKP,7,1,1100,290.0,5.0,,60.0,2,3.0,1359.0,3075.0,,,,,36.2,28.8,26.0,55.0,991.8,1000.6,1001.0,,,
2021-06-07 11:00:00,2021,Jun,10,CDH,7,1,1100,310.0,3.0,,60.0,2,5.0,3630.0,3359.0,,,,,37.1,30.3,27.5,58.0,967.6,1001.1,1004.5,,,
2021-06-07 11:00:00,2021,Jun,1,SNG,7,1,1100,100.0,3.0,,60.0,2,1.0,1625.0,,,,,,26.8,21.4,18.2,59.0,831.0,1460.0,1015.2,,,
2021-06-07 11:30:00,2021,Jun,10,CDH,7,4,1130,320.0,5.0,,60.0,2,5.0,3630.0,3359.0,,,,,36.8,29.8,27.2,58.0,967.5,1001.0,1004.4,,0.0,0.0
2021-06-07 11:30:00,2021,Jun,56,GKP,7,4,1130,270.0,6.0,,60.0,2,3.0,1359.0,3075.0,,,,,36.4,28.8,26.0,54.0,991.4,1000.2,1000.6,,0.0,0.0
2021-06-07 11:30:00,2021,Jun,17,HND,7,4,1130,270.0,6.0,,60.0,2,0.0,,,,,,,36.2,26.2,22.9,54.0,978.0,1001.3,1003.3,,0.0,0.0
2021-06-07 11:30:00,2021,Jun,1,SNG,7,4,1130,110.0,3.0,,60.0,2,1.0,1625.0,,,,,,27.5,21.6,18.8,59.0,830.7,1458.0,1014.9,,0.0,0.0
2021-06-07 12:00:00,2021,Jun,10,CDH,7,1,1200,290.0,7.0,,60.0,2,5.0,3630.0,3359.0,,,,,36.7,29.1,26.5,56.0,967.1,1000.6,1004.0,,,
2021-06-07 12:00:00,2021,Jun,1,SNG,7,1,1200,190.0,4.0,,60.0,2,2.0,2625.0,,,,,,27.6,21.1,18.1,56.0,830.5,1454.0,1014.7,,,
2021-06-07 12:00:00,2021,Jun,56,GKP,7,1,1200,280.0,6.0,,60.0,2,2.0,2075.0,,,,,,37.0,29.0,25.8,53.0,991.2,1000.0,1000.4,,,
2021-06-07 12:00:00,2021,Jun,17,HND,7,1,1200,310.0,6.0,,60.0,2,0.0,,,,,,,37.0,26.4,21.5,41.0,977.6,1000.8,1002.8,,,
2021-06-07 12:30:00,2021,Jun,56,GKP,7,1,1230,260.0,5.0,,60.0,2,2.0,2075.0,,,,,,37.4,29.0,25.8,52.0,991.2,1000.0,1000.4,,,
2021-06-07 12:30:00,2021,Jun,1,SNG,7,1,1230,180.0,3.0,,60.0,2,2.0,2625.0,,,,,,28.4,21.8,18.7,55.0,830.2,1450.0,1014.3,,,
2021-06-07 12:30:00,2021,Jun,10,CDH,7,1,1230,290.0,6.0,,60.0,2,5.0,3630.0,3359.0,,,,,37.2,29.7,26.9,56.0,966.9,1000.4,1003.8,,,
2021-06-07 12:30:00,2021,Jun,17,HND,7,1,1230,320.0,4.0,,60.0,2,0.0,,,,,,,37.2,26.4,21.6,40.0,977.4,1000.6,1002.6,,,
2021-06-07 13:00:00,2021,Jun,56,GKP,7,1,1300,280.0,6.0,,60.0,2,2.0,2075.0,,,,,,37.8,29.6,26.5,53.0,990.8,999.5,1000.0,,,
2021-06-07 13:00:00,2021,Jun,1,SNG,7,1,1300,100.0,4.0,,60.0,2,2.0,2625.0,1830.0,,,,,29.1,21.4,17.6,50.0,830.0,1448.0,1014.1,,,
2021-06-07 13:00:00,2021,Jun,10,CDH,7,1,1300,280.0,6.0,,60.0,3,6.0,3630.0,5359.0,,,,,36.5,29.4,26.9,58.0,966.6,1000.1,1003.5,,,
2021-06-07 13:00:00,2021,Jun,17,HND,7,1,1300,310.0,5.0,,60.0,2,0.0,,,,,,,38.0,26.6,21.4,36.0,977.0,1000.2,1002.2,,,
2021-06-07 13:30:00,2021,Jun,1,SNG,7,1,1330,210.0,3.0,,60.0,3,3.0,2625.0,1825.0,,,,,29.1,21.1,16.1,45.0,829.7,1445.0,1013.7,,,
2021-06-07 13:30:00,2021,Jun,56,GKP,7,1,1330,270.0,5.0,,60.0,2,2.0,2075.0,,,,,,37.8,29.6,26.5,52.0,990.2,999.0,999.4,,,
2021-06-07 13:30:00,2021,Jun,17,HND,7,1,1330,320.0,6.0,,60.0,2,1.0,1630.0,,,,,,38.6,26.4,21.0,38.0,976.7,1000.0,1001.9,,,
2021-06-07 13:30:00,2021,Jun,10,CDH,7,1,1330,320.0,7.0,,60.0,2,6.0,3630.0,5359.0,,,,,37.0,29.7,27.4,58.0,966.3,999.8,1003.1,,,
2021-06-07 14:00:00,2021,Jun,1,SNG,7,1,1400,170.0,3.0,,60.0,2,3.0,2625.0,1825.0,,,,,29.5,20.4,15.5,42.0,829.4,1442.0,1013.4,,,
2021-06-07 14:00:00,2021,Jun,17,HND,7,1,1400,300.0,7.0,,60.0,2,2.0,2630.0,,,,,,39.8,26.6,20.4,33.0,976.3,999.6,1001.5,,,
2021-06-07 14:00:00,2021,Jun,10,CDH,7,1,1400,290.0,6.0,,60.0,2,6.0,3630.0,5359.0,,,,,37.5,30.2,27.9,58.0,965.9,999.3,1002.8,,,
2021-06-07 14:00:00,2021,Jun,56,GKP,7,1,1400,300.0,8.0,,60.0,3,3.0,2630.0,3075.0,,,,,38.0,28.8,25.2,48.0,989.4,997.8,998.6,,,
2021-06-07 14:30:00,2021,Jun,56,GKP,7,4,1430,290.0,7.0,,60.0,3,4.0,2630.0,3075.0,,,,,38.2,28.4,24.4,46.0,989.0,997.4,998.2,,0.0,0.0
2021-06-07 14:30:00,2021,Jun,17,HND,7,4,1430,320.0,6.0,,60.0,2,2.0,2630.0,,,,,,40.2,27.0,20.9,33.0,975.7,999.0,1000.9,,0.0,0.0
2021-06-07 14:30:00,2021,Jun,10,CDH,7,4,1430,320.0,10.0,,60.0,2,6.0,3630.0,5359.0,,,,,37.9,30.5,28.2,53.0,965.5,998.8,1002.3,,0.0,0.0
2021-06-07 14:30:00,2021,Jun,1,SNG,7,4,1430,50.0,3.0,,60.0,2,3.0,2625.0,1825.0,,,,,29.9,21.0,15.4,44.0,829.0,1438.0,1012.9,,0.0,0.0
2021-06-07 15:00:00,2021,Jun,1,SNG,7,1,1500,110.0,3.0,,60.0,2,3.0,2625.0,1825.0,,,,,30.2,21.2,15.7,41.0,828.6,1431.0,1012.4,,,
2021-06-07 15:00:00,2021,Jun,17,HND,7,1,1500,310.0,6.0,,60.0,2,2.0,2630.0,,,,,,40.4,27.0,20.8,33.0,975.3,998.6,1000.5,,,
2021-06-07 15:00:00,2021,Jun,56,GKP,7,1,1500,270.0,8.0,,60.0,1,3.0,2630.0,3075.0,,,,,38.0,28.0,23.8,44.0,988.5,996.9,997.7,,,
2021-06-07 15:00:00,2021,Jun,10,CDH,7,1,1500,330.0,8.0,,60.0,1,5.0,2630.0,5070.0,,,,,38.1,29.8,26.9,52.0,964.9,998.2,1001.7,,,
2021-06-07 15:30:00,2021,Jun,17,HND,7,1,1530,310.0,7.0,,60.0,2,2.0,2630.0,,,,,,40.0,26.8,20.7,33.0,974.7,998.0,999.9,,,
2021-06-07 15:30:00,2021,Jun,56,GKP,7,1,1530,270.0,7.0,,60.0,2,3.0,2630.0,3075.0,,,,,38.0,28.0,23.8,44.0,988.2,996.6,997.4,,,
2021-06-07 15:30:00,2021,Jun,10,CDH,7,1,1530,310.0,10.0,,60.0,2,5.0,2630.0,5070.0,,,,,38.1,29.6,26.9,53.0,964.3,997.6,1001.3,,,
2021-06-07 15:30:00,2021,Jun,1,SNG,7,1,1530,80.0,3.0,,60.0,2,3.0,2625.0,1825.0,,,,,30.3,20.6,14.0,37.0,828.3,1428.0,1012.1,,,
2021-06-07 16:00:00,2021,Jun,1,SNG,7,1,1600,80.0,4.0,,60.0,2,3.0,2625.0,1930.0,,,,,30.6,20.6,15.2,39.0,828.0,1425.0,1011.7,,,
2021-06-07 16:00:00,2021,Jun,10,CDH,7,1,1600,320.0,9.0,,60.0,1,3.0,2630.0,3070.0,,,,,38.0,27.3,23.3,43.0,963.9,997.3,1000.7,,,
2021-06-07 16:00:00,2021,Jun,56,GKP,7,1,1600,280.0,6.0,,60.0,1,2.0,2630.0,,,,,,37.8,28.2,24.3,46.0,987.6,996.0,996.8,,,
2021-06-07 16:00:00,2021,Jun,17,HND,7,1,1600,310.0,7.0,,60.0,2,2.0,2630.0,,,,,,40.0,26.8,20.7,33.0,974.4,997.6,999.6,,,
2021-06-07 16:30:00,2021,Jun,1,SNG,7,1,1630,999.0,2.0,,60.0,2,3.0,2625.0,1930.0,1070.0,,,,30.7,21.2,15.3,39.0,827.8,1423.0,1011.5,,,
2021-06-07 16:30:00,2021,Jun,56,GKP,7,1,1630,300.0,7.0,,60.0,3,3.0,3630.0,,,,,,37.6,28.0,24.0,46.0,987.2,995.6,996.4,,,
2021-06-07 16:30:00,2021,Jun,10,CDH,7,1,1630,320.0,11.0,,60.0,2,3.0,1630.0,3070.0,,,,,38.5,27.5,23.5,43.0,963.4,996.7,1000.2,,,
2021-06-07 16:30:00,2021,Jun,17,HND,7,1,1630,300.0,6.0,,60.0,2,2.0,2630.0,,,,,,39.8,26.6,20.4,33.0,974.0,997.2,999.2,,,
2021-06-07 17:00:00,2021,Jun,17,HND,7,1,1700,310.0,5.0,,60.0,3,3.0,1630.0,3360.0,,,,,39.4,26.4,20.2,33.0,973.7,996.9,998.9,,,
2021-06-07 17:00:00,2021,Jun,1,SNG,7,1,1700,999.0,2.0,,60.0,2,3.0,2625.0,1930.0,2070.0,,,,30.6,22.1,16.4,42.0,827.6,1422.0,1011.3,,,
2021-06-07 17:00:00,2021,Jun,56,GKP,7,1,1700,280.0,4.0,,60.0,1,2.0,2630.0,,,,,,37.2,28.0,24.2,48.0,987.1,995.5,996.3,,,
2021-06-07 17:00:00,2021,Jun,10,CDH,7,1,1700,340.0,11.0,,60.0,2,3.0,1630.0,3070.0,,,,,37.9,29.6,27.0,54.0,963.1,996.4,999.8,,,
2021-06-07 17:30:00,2021,Jun,17,HND,7,4,1730,320.0,6.0,,60.0,2,3.0,1630.0,3360.0,,,,,39.4,26.4,20.2,33.0,973.4,996.2,998.6,404.0,0.0,0.0
2021-06-07 17:30:00,2021,Jun,1,SNG,7,4,1730,999.0,2.0,,60.0,2,3.0,2625.0,1930.0,2070.0,,,,30.4,22.7,17.8,47.0,827.4,1419.0,1011.1,311.0,0.0,0.0
2021-06-07 17:30:00,2021,Jun,10,CDH,7,4,1730,320.0,12.0,,60.0,2,3.0,2630.0,3070.0,,,,,37.2,29.0,26.3,58.0,962.8,996.1,999.5,387.0,0.0,0.0
2021-06-07 17:30:00,2021,Jun,56,GKP,7,4,1730,270.0,4.0,,60.0,1,1.0,1630.0,,,,,,37.0,28.6,25.3,51.0,987.1,995.5,996.3,384.0,0.0,0.0
2021-06-07 18:00:00,2021,Jun,17,HND,7,1,1800,310.0,5.0,,60.0,1,2.0,2360.0,,,,,,39.0,26.0,19.7,33.0,973.3,996.2,998.5,,,
2021-06-07 18:00:00,2021,Jun,1,SNG,7,1,1800,90.0,4.0,,60.0,2,2.0,2625.0,1930.0,,,,,29.3,21.2,17.0,48.0,827.2,1416.0,1010.8,,,
2021-06-07 18:00:00,2021,Jun,56,GKP,7,1,1800,270.0,4.0,,60.0,3,3.0,1625.0,1830.0,3075.0,,,,36.0,28.0,24.7,53.0,987.2,995.6,996.4,,,
2021-06-07 18:00:00,2021,Jun,10,CDH,7,1,1800,320.0,8.0,,60.0,2,3.0,1630.0,3070.0,,,,,37.4,29.2,26.5,54.0,962.6,995.9,999.3,,,
2021-06-07 18:30:00,2021,Jun,56,GKP,7,1,1830,999.0,2.0,,60.0,2,3.0,2625.0,1830.0,3075.0,,,,35.0,28.0,25.2,57.0,987.5,996.0,996.7,,,
2021-06-07 18:30:00,2021,Jun,17,HND,7,1,1830,310.0,4.0,,60.0,2,2.0,2360.0,,,,,,37.8,26.0,20.4,37.0,973.5,996.5,998.7,,,
2021-06-07 18:30:00,2021,Jun,10,CDH,7,1,1830,320.0,10.0,,60.0,2,3.0,1630.0,3070.0,,,,,37.0,28.9,26.2,54.0,962.8,996.2,999.5,,,
2021-06-07 18:30:00,2021,Jun,1,SNG,7,1,1830,90.0,4.0,,60.0,2,2.0,2625.0,1930.0,1070.0,,,,28.9,21.2,17.5,51.0,827.4,1418.0,1011.0,,,
2021-06-07 19:00:00,2021,Jun,1,SNG,7,1,1900,280.0,3.0,,60.0,2,2.0,2625.0,1930.0,,,,,27.5,21.6,18.3,57.0,827.6,1424.0,1011.3,,,
2021-06-07 19:00:00,2021,Jun,10,CDH,7,1,1900,330.0,7.0,,60.0,2,3.0,1630.0,3070.0,,,,,36.4,29.7,27.4,60.0,962.8,996.2,999.5,,,
2021-06-07 19:00:00,2021,Jun,17,HND,7,1,1900,999.0,2.0,,60.0,2,2.0,1630.0,2360.0,,,,,36.0,26.4,22.0,45.0,973.8,996.9,999.0,,,
2021-06-07 19:00:00,2021,Jun,56,GKP,7,1,1900,999.0,2.0,,60.0,2,3.0,2625.0,3075.0,,,,,34.0,27.8,25.3,60.0,988.2,996.7,997.4,,,
2021-06-07 19:30:00,2021,Jun,10,CDH,7,1,1930,330.0,7.0,,60.0,2,3.0,1630.0,3070.0,,,,,35.8,29.1,26.9,64.0,963.1,996.6,999.8,,,
2021-06-07 19:30:00,2021,Jun,17,HND,7,1,1930,999.0,2.0,,60.0,2,2.0,1630.0,1360.0,,,,,35.4,26.4,22.4,47.0,974.2,997.0,999.4,,,
2021-06-07 19:30:00,2021,Jun,56,GKP,7,1,1930,999.0,2.0,,60.0,2,3.0,2625.0,3075.0,,,,,33.0,28.2,26.3,68.0,988.4,996.9,997.6,,,
2021-06-07 19:30:00,2021,Jun,1,SNG,7,1,1930,999.0,2.0,,60.0,1,1.0,1625.0,1360.0,,,,,26.6,21.2,18.0,59.0,827.8,1426.0,1011.5,,,
2021-06-07 20:00:00,2021,Jun,1,SNG,7,1,2000,999.0,2.0,,60.0,2,1.0,1625.0,1360.0,,,,,26.6,21.2,18.1,59.0,828.1,1429.0,1011.8,,,
2021-06-07 20:00:00,2021,Jun,10,CDH,7,1,2000,320.0,6.0,,60.0,2,3.0,1630.0,3070.0,,,,,35.3,29.2,27.2,63.0,963.3,996.8,1000.0,,,
2021-06-07 20:00:00,2021,Jun,56,GKP,7,1,2000,999.0,2.0,,60.0,2,3.0,1625.0,3075.0,,,,,31.8,27.8,26.2,73.0,988.7,997.2,997.9,,,
2021-06-07 20:00:00,2021,Jun,17,HND,7,1,2000,999.0,2.0,,60.0,2,2.0,1630.0,1360.0,,,,,34.8,26.6,23.0,51.0,974.3,997.1,999.5,,,
2021-06-07 20:30:00,2021,Jun,1,SNG,7,4,2030,200.0,4.0,,60.0,2,1.0,1625.0,1360.0,,,,,24.1,21.6,20.4,80.0,828.3,1433.0,1012.1,,0.0,0.0
2021-06-07 20:30:00,2021,Jun,10,CDH,7,4,2030,320.0,6.0,,60.0,2,3.0,1630.0,1830.0,3070.0,,,,34.7,26.7,22.4,49.0,963.5,997.2,1000.3,,0.0,0.0
2021-06-07 20:30:00,2021,Jun,17,HND,7,4,2030,999.0,2.0,,60.0,3,3.0,1630.0,3360.0,,,,,34.6,26.4,22.8,50.0,974.8,997.6,1000.0,,0.0,0.0
2021-06-07 20:30:00,2021,Jun,56,GKP,7,4,2030,999.0,1.0,,60.0,2,3.0,1625.0,3075.0,,,,,29.8,27.0,25.9,79.0,989.0,997.5,998.2,,0.0,0.0
