,DATETIME,YEAR,MONTH,INDEX_NO,STN_NAME,DD,T,GGGG,DDD,FF,FMFM,VV,WW,N,CL1,CL2,CL3,CL4,CL5,CL6,TTT,TWTW,TDTD,RH,QFE,QFF,QNH,TXTX,RRR,TOT_RRR
1988,2021-06-12 18:00:00,2021,Jun,56,GKP,12,1,1800,999.0,2.0,,60.0,21,7.0,2620.0,4625.0,1830.0,6359.0,,,27.4,26.6,26.3,94.0,989.4,998.2,998.6,,,
1992,2021-06-12 18:30:00,2021,Jun,56,GKP,12,1,1830,100.0,3.0,,60.0,2,7.0,2620.0,3625.0,1830.0,6359.0,,,27.0,26.2,25.9,93.0,989.6,998.4,998.8,,,
1999,2021-06-12 19:00:00,2021,Jun,56,GKP,12,1,1900,999.0,2.0,,60.0,3,8.0,4620.0,1830.0,7358.0,,,,27.0,26.2,25.9,93.0,990.0,998.7,999.2,,,
2003,2021-06-12 19:30:00,2021,Jun,56,GKP,12,1,1930,90.0,3.0,,60.0,2,8.0,4620.0,1830.0,7358.0,,,,27.0,26.2,25.9,93.0,990.0,998.7,999.2,,,
2006,2021-06-12 20:00:00,2021,Jun,56,GKP,12,1,2000,999.0,1.0,,60.0,1,7.0,3625.0,6359.0,,,,,26.6,26.0,25.5,94.0,990.3,999.0,999.5,,,
2009,2021-06-12 20:30:00,2021,Jun,56,GKP,12,4,2030,999.0,1.0,,60.0,2,7.0,4625.0,6359.0,,,,,26.6,26.0,25.5,94.0,990.3,999.0,999.5,,0.0,0.0
2015,2021-06-12 21:00:00,2021,Jun,56,GKP,12,1,2100,100.0,4.0,,60.0,2,7.0,3625.0,6359.0,,,,,27.0,26.2,25.9,93.0,990.5,999.2,999.7,,,
2021,2021-06-12 22:00:00,2021,Jun,56,GKP,12,1,2200,90.0,4.0,,60.0,2,7.0,3625.0,6359.0,,,,,27.0,26.2,25.9,93.0,990.8,999.5,1000.0,,,
2028,2021-06-12 23:00:00,2021,Jun,56,GKP,12,1,2300,70.0,3.0,,60.0,2,7.0,3625.0,6359.0,,,,,27.0,26.4,26.2,95.0,991.2,999.9,1000.4,,,
2030,2021-06-12 23:30:00,2021,Jun,56,GKP,12,4,2330,90.0,3.0,,60.0,2,7.0,3625.0,6359.0,,,,,27.0,26.4,26.2,95.0,991.1,999.8,1000.3,,0.0,0.0
2037,2021-06-13 00:00:00,2021,Jun,56,GKP,13,1,0,70.0,3.0,,60.0,2,8.0,3630.0,8359.0,,,,,27.0,26.4,26.2,95.0,990.9,999.6,1000.1,,,
2043,2021-06-13 01:00:00,2021,Jun,56,GKP,13,1,100,80.0,3.0,,60.0,2,8.0,3630.0,8359.0,,,,,27.2,26.4,26.1,94.0,990.8,999.5,1000.0,,,
2049,2021-06-13 02:00:00,2021,Jun,56,GKP,13,1,200,80.0,4.0,,60.0,2,7.0,3625.0,7359.0,,,,,27.0,26.4,26.2,95.0,990.5,999.2,999.7,,,
2052,2021-06-13 02:30:00,2021,Jun,56,GKP,13,4,230,70.0,5.0,,60.0,2,7.0,3625.0,6359.0,,,,,26.8,26.2,26.0,95.0,990.3,999.0,999.5,,0.0,0.0
2057,2021-06-13 03:00:00,2021,Jun,56,GKP,13,1,300,70.0,5.0,,60.0,60,8.0,3620.0,3630.0,8359.0,,,,26.8,26.4,26.1,96.0,990.3,999.0,999.5,,,
2060,2021-06-13 04:00:00,2021,Jun,56,GKP,13,1,400,50.0,3.0,,60.0,21,8.0,3620.0,3630.0,8359.0,,,,26.4,26.0,25.8,96.0,990.1,998.8,999.3,,,
2063,2021-06-13 04:30:00,2021,Jun,56,GKP,13,1,430,50.0,4.0,,60.0,60,8.0,4620.0,4630.0,1930.0,8359.0,,,26.6,26.0,25.8,96.0,990.2,998.9,999.4,,,
2067,2021-06-13 05:00:00,2021,Jun,56,GKP,13,1,500,50.0,3.0,,60.0,60,8.0,3620.0,3630.0,1930.0,8359.0,,,25.4,25.2,25.1,98.0,990.3,999.0,999.5,,,
2069,2021-06-13 05:30:00,2021,Jun,56,GKP,13,4,530,90.0,5.0,,50.0,95,8.0,3710.0,3625.0,1930.0,8359.0,,,25.4,25.2,25.1,98.0,990.5,999.2,999.7,,1.8,1.8
2070,2021-06-13 05:30:00,2021,Jun,56,GKP,13,5,530,,,,,10,,,,,,,,,25.2,,98.0,,,,,,
2075,2021-06-13 05:45:00,2021,Jun,56,GKP,13,2,545,90.0,5.0,,40.0,95,8.0,5710.0,3625.0,1930.0,8359.0,,,25.2,25.2,25.2,100.0,990.5,999.2,999.7,,,
2077,2021-06-13 06:00:00,2021,Jun,56,GKP,13,1,600,100.0,5.0,,30.0,95,8.0,5710.0,4615.0,1930.0,8358.0,,,24.8,24.8,24.8,100.0,990.5,999.2,999.7,,,
2078,2021-06-13 06:00:00,2021,Jun,56,GKP,13,5,600,,,,,10,,,,,,,,,24.8,,100.0,,,,,,
2081,2021-06-13 06:30:00,2021,Jun,56,GKP,13,1,630,50.0,3.0,,60.0,95,8.0,5710.0,4615.0,1930.0,8358.0,,,24.8,24.8,24.8,100.0,990.5,999.2,999.7,,,
2089,2021-06-13 07:00:00,2021,Jun,56,GKP,13,1,700,50.0,4.0,,60.0,61,8.0,5710.0,4620.0,1930.0,8358.0,,,25.2,25.2,25.2,100.0,990.5,999.2,999.7,,,
2091,2021-06-13 07:30:00,2021,Jun,56,GKP,13,1,730,50.0,3.0,,60.0,2,8.0,4615.0,4625.0,1930.0,8359.0,,,25.8,25.8,25.8,100.0,990.6,999.3,999.8,,,
2095,2021-06-13 08:00:00,2021,Jun,56,GKP,13,1,800,40.0,5.0,,60.0,2,8.0,2615.0,4620.0,1930.0,8459.0,,,26.4,26.4,26.4,100.0,990.4,999.2,999.6,,,
2100,2021-06-13 08:30:00,2021,Jun,56,GKP,13,4,830,90.0,3.0,,60.0,2,8.0,2615.0,4620.0,1930.0,8459.0,,,27.4,27.4,27.4,100.0,990.4,999.1,999.6,246.0,21.0,32.2
2108,2021-06-13 09:00:00,2021,Jun,56,GKP,13,1,900,90.0,4.0,,60.0,2,7.0,3615.0,3618.0,1830.0,7459.0,,,28.6,28.6,28.6,100.0,990.4,999.1,999.6,,,
2109,2021-06-13 09:30:00,2021,Jun,56,GKP,13,1,930,90.0,5.0,,60.0,2,7.0,3615.0,2620.0,2820.0,7459.0,,,28.8,27.8,27.4,92.0,990.5,999.2,999.7,,,
2114,2021-06-13 10:00:00,2021,Jun,56,GKP,13,1,1000,120.0,6.0,,60.0,2,7.0,3615.0,2620.0,1820.0,7459.0,,,29.6,28.4,28.0,91.0,990.6,999.2,999.8,,,
2117,2021-06-13 10:30:00,2021,Jun,56,GKP,13,1,1030,90.0,7.0,,60.0,2,7.0,2615.0,2620.0,1820.0,7459.0,,,29.8,28.4,27.9,89.0,990.6,999.2,999.8,,,
2121,2021-06-13 11:00:00,2021,Jun,56,GKP,13,1,1100,80.0,6.0,,60.0,2,7.0,2615.0,2620.0,2820.0,7359.0,,,30.6,28.8,28.1,87.0,990.7,999.3,999.9,,,
2125,2021-06-13 11:30:00,2021,Jun,56,GKP,13,4,1130,110.0,7.0,,60.0,2,7.0,3620.0,1820.0,6359.0,,,,30.8,28.8,28.1,85.0,990.6,999.2,999.8,,0.0,0.0
2132,2021-06-13 12:00:00,2021,Jun,56,GKP,13,1,1200,110.0,6.0,,60.0,2,7.0,3620.0,1820.0,6359.0,,,,31.0,28.8,28.0,85.0,990.4,999.0,999.6,,,
2134,2021-06-13 12:30:00,2021,Jun,56,GKP,13,1,1230,90.0,5.0,,60.0,2,7.0,2615.0,3620.0,1930.0,6359.0,,,31.2,28.6,27.6,81.0,990.0,998.6,999.2,,,
2140,2021-06-13 13:00:00,2021,Jun,56,GKP,13,1,1300,110.0,6.0,,50.0,60,7.0,2615.0,3630.0,1930.0,6359.0,,,31.2,28.0,27.0,77.0,989.6,998.2,998.8,,,
2141,2021-06-13 13:30:00,2021,Jun,56,GKP,13,1,1330,100.0,6.0,,50.0,60,7.0,2615.0,4620.0,1930.0,6359.0,,,31.2,28.0,26.8,77.0,989.3,997.9,998.5,,,
2145,2021-06-13 13:45:00,2021,Jun,56,GKP,13,2,1345,150.0,13.0,23.0,30.0,95,8.0,3615.0,4620.0,1930.0,7359.0,,,30.4,28.2,27.1,84.0,990.0,998.7,999.2,,,
2150,2021-06-13 14:00:00,2021,Jun,56,GKP,13,1,1400,120.0,10.0,20.0,15.0,95,8.0,4710.0,3615.0,1930.0,7359.0,,,25.0,25.0,25.0,100.0,990.0,998.7,999.2,,,
2151,2021-06-13 14:15:00,2021,Jun,56,GKP,13,2,1415,110.0,10.0,20.0,30.0,95,8.0,4710.0,3615.0,1930.0,7359.0,,,24.8,24.8,24.8,100.0,989.8,998.6,999.0,,,
2152,2021-06-13 14:30:00,2021,Jun,56,GKP,13,4,1430,110.0,5.0,,50.0,95,8.0,3710.0,4615.0,1930.0,7359.0,,,25.0,24.4,24.1,94.0,989.6,998.4,998.8,,11.0,11.0
2157,2021-06-13 15:00:00,2021,Jun,56,GKP,13,1,1500,100.0,4.0,,50.0,95,8.0,2615.0,4620.0,1930.0,7359.0,,,25.6,25.0,24.5,94.0,989.5,998.3,998.7,,,
2162,2021-06-13 15:30:00,2021,Jun,56,GKP,13,1,1530,30.0,4.0,,50.0,95,8.0,2615.0,4620.0,1930.0,7359.0,,,26.0,25.2,24.9,93.0,989.0,997.8,998.2,,,
2167,2021-06-13 16:00:00,2021,Jun,56,GKP,13,1,1600,50.0,4.0,,50.0,91,8.0,3620.0,3625.0,1930.0,7359.0,,,26.2,25.4,25.1,93.0,988.9,997.7,998.1,,,
2168,2021-06-13 16:30:00,2021,Jun,56,GKP,13,1,1630,60.0,4.0,,60.0,60,8.0,3612.0,4625.0,1930.0,7359.0,,,26.6,25.8,25.5,93.0,988.3,997.1,997.5,,,
2173,2021-06-13 17:00:00,2021,Jun,56,GKP,13,1,1700,90.0,5.0,,60.0,60,7.0,3615.0,3625.0,1930.0,6359.0,,,26.8,26.0,25.7,93.0,988.3,997.1,997.5,,,
2176,2021-06-13 17:30:00,2021,Jun,56,GKP,13,4,1730,90.0,3.0,,60.0,21,7.0,3615.0,3625.0,1830.0,5359.0,3075.0,,26.8,26.0,25.7,93.0,988.3,997.1,997.5,316.0,3.0,3.0
2181,2021-06-13 18:00:00,2021,Jun,56,GKP,13,1,1800,90.0,4.0,,60.0,60,7.0,4615.0,4625.0,6359.0,3075.0,,,26.8,26.0,25.7,93.0,988.5,997.3,997.7,,,
2187,2021-06-13 18:30:00,2021,Jun,56,GKP,13,1,1830,90.0,5.0,,60.0,60,7.0,3612.0,4625.0,1830.0,6359.0,,,26.8,26.0,25.7,93.0,988.8,997.6,998.0,,,
2189,2021-06-13 19:00:00,2021,Jun,56,GKP,13,1,1900,80.0,4.0,,60.0,60,7.0,3612.0,3625.0,6359.0,,,,26.6,26.0,25.6,94.0,989.1,997.9,998.3,,,
2194,2021-06-13 19:30:00,2021,Jun,56,GKP,13,1,1930,90.0,4.0,,60.0,21,7.0,3615.0,3625.0,6359.0,,,,26.6,26.0,25.6,94.0,989.1,997.9,998.3,,,
2196,2021-06-13 20:00:00,2021,Jun,56,GKP,13,1,2000,80.0,4.0,,60.0,1,6.0,3615.0,3625.0,6359.0,,,,26.4,26.4,26.4,100.0,988.9,997.7,998.1,,,
2203,2021-06-13 20:30:00,2021,Jun,56,GKP,13,4,2030,90.0,4.0,,60.0,2,6.0,3615.0,3625.0,6359.0,,,,26.6,26.6,26.6,100.0,989.1,997.9,998.3,,0.001,0.001
2206,2021-06-13 21:00:00,2021,Jun,56,GKP,13,1,2100,70.0,4.0,,60.0,2,6.0,3615.0,3625.0,6359.0,,,,26.8,26.8,26.8,100.0,989.3,998.1,998.5,,,
2212,2021-06-13 22:00:00,2021,Jun,56,GKP,13,1,2200,90.0,4.0,,60.0,3,7.0,3615.0,3625.0,6359.0,,,,26.6,26.6,26.6,100.0,989.8,998.5,999.0,,,
2216,2021-06-13 23:00:00,2021,Jun,56,GKP,13,1,2300,999.0,2.0,,60.0,60,7.0,3615.0,3625.0,6359.0,,,,26.6,26.6,26.6,100.0,990.0,998.7,999.2,,,
2220,2021-06-13 23:30:00,2021,Jun,56,GKP,13,4,2330,90.0,3.0,,60.0,2,7.0,3615.0,3625.0,6359.0,,,,26.6,26.6,26.6,100.0,989.6,998.3,998.8,,0.001,0.001
2224,2021-06-14 00:00:00,2021,Jun,56,GKP,14,1,0,999.0,2.0,,60.0,2,7.0,3620.0,3625.0,6359.0,,,,26.8,26.8,26.8,100.0,989.3,998.0,998.5,,,
2229,2021-06-14 01:00:00,2021,Jun,56,GKP,14,1,100,70.0,3.0,,60.0,2,7.0,3620.0,3625.0,6359.0,,,,26.8,26.8,26.8,100.0,988.8,997.5,998.0,,,
2233,2021-06-14 02:00:00,2021,Jun,56,GKP,14,1,200,70.0,3.0,,60.0,2,7.0,3620.0,3625.0,6359.0,,,,26.8,26.8,26.8,100.0,988.8,997.5,998.0,,,
2236,2021-06-14 02:30:00,2021,Jun,56,GKP,14,4,230,50.0,4.0,,60.0,2,7.0,3620.0,3625.0,6359.0,,,,26.4,26.4,26.4,100.0,988.8,997.5,998.0,,0.0,0.0
2243,2021-06-14 03:00:00,2021,Jun,56,GKP,14,1,300,40.0,4.0,,60.0,2,7.0,3620.0,3625.0,5359.0,,,,26.0,26.4,26.4,100.0,988.6,997.3,997.8,,,
2248,2021-06-14 04:00:00,2021,Jun,56,GKP,14,1,400,50.0,4.0,,60.0,2,7.0,3620.0,3630.0,6359.0,,,,26.6,26.6,26.6,100.0,988.3,997.0,997.4,,,
2252,2021-06-14 05:00:00,2021,Jun,56,GKP,14,1,500,50.0,3.0,,60.0,2,7.0,3615.0,4625.0,6359.0,,,,26.4,26.4,26.4,100.0,988.3,997.1,997.5,,,
2255,2021-06-14 05:30:00,2021,Jun,56,GKP,14,4,530,90.0,4.0,,60.0,2,7.0,3615.0,3625.0,6359.0,,,,26.4,26.4,26.4,100.0,988.3,997.1,997.5,,0.0,0.0
2259,2021-06-14 06:00:00,2021,Jun,56,GKP,14,1,600,80.0,4.0,,60.0,2,7.0,3615.0,3625.0,6359.0,,,,26.8,26.8,26.8,100.0,988.3,997.1,997.5,,,
2263,2021-06-14 06:30:00,2021,Jun,56,GKP,14,1,630,90.0,4.0,,60.0,2,7.0,3615.0,3625.0,6359.0,,,,26.8,26.8,26.8,100.0,988.3,997.1,997.5,,,
2268,2021-06-14 07:00:00,2021,Jun,56,GKP,14,1,700,80.0,5.0,,60.0,2,8.0,3615.0,3625.0,6359.0,,,,27.0,27.0,27.0,100.0,988.4,997.2,997.6,,,
2272,2021-06-14 07:30:00,2021,Jun,56,GKP,14,1,730,110.0,4.0,,60.0,2,8.0,2710.0,4615.0,6359.0,,,,28.0,28.0,28.0,100.0,988.4,997.2,997.6,,,
2275,2021-06-14 07:50:00,2021,Jun,56,GKP,14,3,750,110.0,4.0,,60.0,60,8.0,2710.0,4615.0,1930.0,6359.0,,,28.0,28.0,28.0,100.0,988.3,997.2,997.6,,,
2277,2021-06-14 08:00:00,2021,Jun,56,GKP,14,1,800,110.0,5.0,,50.0,60,8.0,2710.0,4615.0,1930.0,6459.0,,,28.0,28.0,28.0,100.0,988.3,997.2,997.5,,,
2281,2021-06-14 08:30:00,2021,Jun,56,GKP,14,4,830,110.0,9.0,,30.0,95,8.0,3710.0,4615.0,1930.0,8458.0,,,26.6,26.0,25.7,95.0,988.4,997.1,997.6,264.0,0.6,14.602
2284,2021-06-14 09:00:00,2021,Jun,56,GKP,14,1,900,100.0,7.0,,40.0,95,8.0,3710.0,4615.0,1930.0,8458.0,,,26.8,26.2,26.0,95.0,988.8,997.5,998.0,,,
2290,2021-06-14 09:30:00,2021,Jun,56,GKP,14,1,930,90.0,7.0,,40.0,95,8.0,3710.0,4615.0,1930.0,8458.0,,,27.2,26.8,26.6,97.0,988.8,997.5,998.0,,,
2295,2021-06-14 10:00:00,2021,Jun,56,GKP,14,1,1000,90.0,5.0,,60.0,60,8.0,3710.0,4615.0,1830.0,7458.0,,,26.8,26.0,25.7,93.0,988.9,997.6,998.1,,,
2293,2021-06-14 10:00:00,2021,Jun,56,GKP,14,5,1000,,,,,29,,,,,,,,,26.0,,93.0,,,,,,
2299,2021-06-14 10:30:00,2021,Jun,56,GKP,14,1,1030,90.0,6.0,,50.0,10,8.0,3710.0,4615.0,1830.0,7458.0,,,27.2,26.4,26.1,94.0,988.8,997.5,998.0,,,
2304,2021-06-14 11:00:00,2021,Jun,56,GKP,14,1,1100,90.0,5.0,,60.0,2,8.0,3710.0,4615.0,1830.0,7459.0,,,28.0,27.0,26.6,92.0,988.7,997.4,997.9,,,
2306,2021-06-14 11:30:00,2021,Jun,56,GKP,14,4,1130,90.0,5.0,,60.0,2,8.0,2710.0,4615.0,1830.0,7459.0,,,29.0,28.2,27.9,94.0,988.4,997.1,997.6,,4.6,4.6
2311,2021-06-14 12:00:00,2021,Jun,56,GKP,14,1,1200,90.0,6.0,,60.0,1,7.0,3710.0,4615.0,1830.0,5358.0,,,30.5,29.6,29.3,93.0,988.0,996.6,997.2,,,
2315,2021-06-14 12:30:00,2021,Jun,56,GKP,14,1,1230,90.0,6.0,,60.0,3,8.0,4710.0,4615.0,1830.0,6359.0,,,30.0,29.0,28.6,92.0,987.6,996.2,996.8,,,
2318,2021-06-14 13:00:00,2021,Jun,56,GKP,14,1,1300,120.0,5.0,,60.0,1,7.0,3710.0,4615.0,1930.0,5359.0,,,31.2,29.8,29.3,90.0,987.5,996.1,996.7,,,
2322,2021-06-14 13:30:00,2021,Jun,56,GKP,14,1,1330,60.0,7.0,,60.0,1,6.0,3710.0,4615.0,1930.0,5359.0,,,31.6,29.8,29.2,87.0,986.0,994.6,995.2,,,
2325,2021-06-14 14:00:00,2021,Jun,56,GKP,14,1,1400,50.0,8.0,,30.0,95,7.0,4710.0,3615.0,1930.0,6359.0,,,31.8,29.8,29.2,87.0,986.0,994.6,995.2,,,
2329,2021-06-14 14:30:00,2021,Jun,56,GKP,14,4,1430,70.0,7.0,,30.0,95,7.0,4710.0,4615.0,1930.0,7359.0,,,29.2,29.2,29.2,100.0,985.6,994.2,994.8,,8.2,8.2
2334,2021-06-14 15:00:00,2021,Jun,56,GKP,14,1,1500,130.0,5.0,,30.0,95,8.0,4710.0,4615.0,1930.0,7359.0,,,27.2,27.2,27.2,100.0,986.1,994.7,995.3,,,
2337,2021-06-14 15:30:00,2021,Jun,56,GKP,14,1,1530,999.0,1.0,,50.0,95,8.0,4710.0,4615.0,1930.0,7359.0,,,26.0,26.0,26.0,100.0,986.1,994.7,995.3,,,
2342,2021-06-14 16:00:00,2021,Jun,56,GKP,14,1,1600,999.0,2.0,,50.0,95,8.0,4710.0,4615.0,1930.0,7359.0,,,26.6,26.6,26.6,100.0,985.4,994.0,994.6,,,
2348,2021-06-14 16:30:00,2021,Jun,56,GKP,14,1,1630,10.0,4.0,,60.0,60,8.0,4710.0,4615.0,1930.0,8358.0,,,26.4,26.4,26.4,100.0,985.4,994.0,994.6,,,
2351,2021-06-14 17:00:00,2021,Jun,56,GKP,14,1,1700,20.0,4.0,,50.0,95,8.0,4710.0,4615.0,1930.0,8358.0,,,26.4,26.4,26.4,100.0,985.4,994.0,994.6,,,
2354,2021-06-14 17:30:00,2021,Jun,56,GKP,14,4,1730,70.0,5.0,,30.0,95,8.0,4710.0,4615.0,1930.0,8358.0,,,26.6,26.6,26.6,100.0,985.4,994.0,994.6,320.0,16.4,16.4
2357,2021-06-14 17:40:00,2021,Jun,56,GKP,14,2,1740,110.0,7.0,,15.0,95,8.0,4710.0,4615.0,1930.0,8358.0,,,26.0,26.0,26.0,100.0,985.3,993.9,994.5,,,
2358,2021-06-14 18:00:00,2021,Jun,56,GKP,14,1,1800,110.0,7.0,,15.0,95,8.0,4710.0,4615.0,1930.0,7359.0,,,26.0,26.0,26.0,100.0,985.3,993.9,994.5,,,
2362,2021-06-14 18:30:00,2021,Jun,56,GKP,14,1,1830,90.0,4.0,,30.0,95,8.0,4710.0,4615.0,1930.0,8358.0,,,25.6,25.6,25.6,100.0,985.2,993.8,994.4,,,
2369,2021-06-14 19:00:00,2021,Jun,56,GKP,14,1,1900,90.0,4.0,,50.0,95,8.0,4710.0,4615.0,1930.0,8358.0,,,25.4,25.4,25.4,100.0,984.9,993.6,994.1,,,
2372,2021-06-14 19:30:00,2021,Jun,56,GKP,14,1,1930,100.0,4.0,,50.0,95,8.0,3710.0,4615.0,1930.0,8358.0,,,25.2,25.2,25.2,100.0,985.6,994.4,994.8,,,
2377,2021-06-14 20:00:00,2021,Jun,56,GKP,14,1,2000,120.0,6.0,,50.0,95,8.0,3710.0,4615.0,1930.0,8358.0,,,25.2,25.2,25.2,100.0,986.6,995.4,995.8,,,
2381,2021-06-14 20:30:00,2021,Jun,56,GKP,14,4,2030,90.0,6.0,,50.0,95,8.0,3710.0,4615.0,1930.0,8358.0,,,25.8,25.8,25.8,100.0,986.7,995.5,995.9,,39.0,39.0
2385,2021-06-14 21:00:00,2021,Jun,56,GKP,14,1,2100,120.0,7.0,,40.0,95,8.0,3710.0,4615.0,1930.0,8358.0,,,26.0,26.0,26.0,100.0,986.8,995.6,996.0,,,
2391,2021-06-14 22:00:00,2021,Jun,56,GKP,14,1,2200,100.0,6.0,,40.0,95,8.0,3710.0,4615.0,1930.0,8358.0,,,26.0,26.0,26.0,100.0,986.8,995.6,996.0,,,
2393,2021-06-14 23:00:00,2021,Jun,56,GKP,14,1,2300,100.0,5.0,,50.0,95,8.0,5708.0,4615.0,1930.0,8458.0,,,26.0,26.0,26.0,100.0,986.8,995.6,996.0,,,
2399,2021-06-14 23:30:00,2021,Jun,56,GKP,14,4,2330,90.0,4.0,,50.0,60,8.0,3706.0,5708.0,1930.0,8458.0,,,26.2,26.2,26.2,100.0,986.4,995.1,995.6,,15.2,15.2
2403,2021-06-15 00:00:00,2021,Jun,56,GKP,15,1,0,90.0,4.0,,50.0,60,8.0,4705.0,5708.0,1930.0,8458.0,,,26.2,26.2,26.2,100.0,986.3,995.0,995.5,,,
2407,2021-06-15 01:00:00,2021,Jun,56,GKP,15,1,100,90.0,6.0,,60.0,60,8.0,4705.0,5708.0,1930.0,8458.0,,,26.0,26.0,26.0,100.0,985.9,994.6,995.1,,,
2413,2021-06-15 02:00:00,2021,Jun,56,GKP,15,1,200,110.0,5.0,,60.0,60,8.0,3705.0,5708.0,1930.0,8458.0,,,26.0,26.0,26.0,100.0,985.1,993.8,994.3,,,
2416,2021-06-15 02:30:00,2021,Jun,56,GKP,15,4,230,90.0,6.0,,60.0,60,8.0,4705.0,5708.0,1930.0,8358.0,,,26.0,26.0,26.0,100.0,985.0,993.7,994.2,,1.8,1.8
2422,2021-06-15 03:00:00,2021,Jun,56,GKP,15,1,300,100.0,5.0,,60.0,60,8.0,3705.0,5708.0,1930.0,8358.0,,,26.0,26.0,26.0,100.0,984.9,993.6,994.1,,,
2424,2021-06-15 04:00:00,2021,Jun,56,GKP,15,1,400,100.0,5.0,,50.0,60,8.0,3705.0,5708.0,1930.0,8358.0,,,25.8,25.8,25.8,100.0,984.7,993.4,993.9,,,
2430,2021-06-15 05:00:00,2021,Jun,56,GKP,15,5,500,,,,,10,,,,,,,,,25.6,,100.0,,,,,,
2432,2021-06-15 05:00:00,2021,Jun,56,GKP,15,1,500,90.0,4.0,,50.0,60,8.0,3705.0,5708.0,1930.0,8358.0,,,25.6,25.6,25.6,100.0,984.3,993.0,993.5,,,
2434,2021-06-15 05:30:00,2021,Jun,56,GKP,15,4,530,70.0,3.0,,50.0,60,8.0,3705.0,5708.0,1930.0,8358.0,,,25.8,25.8,25.8,100.0,984.7,993.4,993.9,,1.0,1.0
2435,2021-06-15 05:30:00,2021,Jun,56,GKP,15,5,530,,,,,10,,,,,,,,,25.8,,100.0,,,,,,
2439,2021-06-15 06:00:00,2021,Jun,56,GKP,15,1,600,999.0,2.0,,50.0,60,8.0,3705.0,5708.0,1930.0,8358.0,,,25.8,25.8,25.8,100.0,984.7,993.4,993.9,,,
2440,2021-06-15 06:00:00,2021,Jun,56,GKP,15,5,600,,,,,10,,,,,,,,,25.8,,100.0,,,,,,
2445,2021-06-15 06:30:00,2021,Jun,56,GKP,15,1,630,999.0,2.0,,20.0,63,8.0,3705.0,5708.0,1930.0,8358.0,,,25.8,25.8,25.8,100.0,985.1,993.8,994.3,,,
2447,2021-06-15 06:30:00,2021,Jun,56,GKP,15,5,630,,,,,10,,,,,,,,,25.8,,100.0,,,,,,
2451,2021-06-15 07:00:00,2021,Jun,56,GKP,15,5,700,,,,,10,,,,,,,,,26.0,,100.0,,,,,,
2453,2021-06-15 07:00:00,2021,Jun,56,GKP,15,1,700,999.0,2.0,,30.0,63,8.0,3705.0,5708.0,1930.0,8358.0,,,26.0,26.0,26.0,100.0,985.1,993.8,994.3,,,
2454,2021-06-15 07:30:00,2021,Jun,56,GKP,15,5,730,,,,,10,,,,,,,,,26.2,,100.0,,,,,,
2455,2021-06-15 07:30:00,2021,Jun,56,GKP,15,1,730,999.0,2.0,,30.0,63,8.0,3705.0,5708.0,1930.0,8358.0,,,26.2,26.2,26.2,100.0,985.4,994.1,994.7,,,
2459,2021-06-15 08:00:00,2021,Jun,56,GKP,15,5,800,,,,,10,,,,,,,,,26.6,,100.0,,,,,,
2460,2021-06-15 08:00:00,2021,Jun,56,GKP,15,1,800,999.0,2.0,,30.0,60,8.0,3705.0,5708.0,1930.0,8458.0,,,26.6,26.6,26.6,100.0,985.4,994.1,994.7,,,
2466,2021-06-15 08:30:00,2021,Jun,56,GKP,15,5,830,,,,,10,,,,,,,,,26.6,,100.0,,,,,,
2467,2021-06-15 08:30:00,2021,Jun,56,GKP,15,4,830,110.0,4.0,,40.0,60,8.0,3705.0,5708.0,1930.0,8458.0,,,26.6,26.6,26.6,100.0,985.6,994.3,994.5,256.0,2.8,89.0
2472,2021-06-15 09:00:00,2021,Jun,56,GKP,15,5,900,,,,,10,,,,,,,,,26.6,,100.0,,,,,,
2473,2021-06-15 09:00:00,2021,Jun,56,GKP,15,1,900,120.0,5.0,,40.0,60,8.0,3705.0,5708.0,1930.0,8458.0,,,26.6,26.6,26.6,100.0,985.7,994.4,995.0,,,
2477,2021-06-15 09:30:00,2021,Jun,56,GKP,15,1,930,130.0,4.0,,40.0,60,8.0,3706.0,4708.0,1930.0,8458.0,,,26.8,26.8,26.8,100.0,985.7,994.4,995.0,,,
2474,2021-06-15 09:30:00,2021,Jun,56,GKP,15,5,930,,,,,10,,,,,,,,,26.8,,100.0,,,,,,
2482,2021-06-15 10:00:00,2021,Jun,56,GKP,15,1,1000,120.0,6.0,,40.0,60,8.0,3706.0,4710.0,1930.0,7358.0,,,28.0,28.0,28.0,100.0,985.6,994.3,994.9,,,
2483,2021-06-15 10:00:00,2021,Jun,56,GKP,15,5,1000,,,,,10,,,,,,,,,28.0,,100.0,,,,,,
2486,2021-06-15 10:30:00,2021,Jun,56,GKP,15,1,1030,120.0,4.0,,40.0,60,8.0,3706.0,4710.0,1930.0,7358.0,,,28.0,28.0,28.0,100.0,985.5,994.3,994.9,,,
2488,2021-06-15 10:30:00,2021,Jun,56,GKP,15,5,1030,,,,,10,,,,,,,,,28.0,,100.0,,,,,,
2489,2021-06-15 10:45:00,2021,Jun,56,GKP,15,2,1045,120.0,4.0,,30.0,61,8.0,4706.0,4710.0,1930.0,7358.0,,,28.0,28.0,28.0,100.0,985.5,994.3,994.8,,,
2490,2021-06-15 10:45:00,2021,Jun,56,GKP,15,5,1045,,,,,10,,,,,,,,,28.0,,100.0,,,,,,
