DATETIME,YEAR,MONTH,INDEX_NO,STN_NAME,DD,T,GGGG,DDD,FF,FMFM,VV,WW,N,CL1,CL2,CL3,CL4,CL5,CL6,TTT,TWTW,TDTD,RH,QFE,QFF,QNH,TXTX,RRR,TOT_RRR
2021-09-05 05:00:00,2021,Sep,17,HND,5,1,500,0.0,0.0,,30.0,10,5.0,2620.0,4359.0,,,,,26.0,25.4,25.1,95.0,978.1,1001.8,1003.2,,,
2021-09-05 05:00:00,2021,Sep,1,SNG,5,1,500,999.0,1.0,,30.0,4,1.0,1625.0,,,,,,16.8,14.7,12.9,78.0,829.3,1450.0,1013.2,,,
2021-09-05 05:30:00,2021,Sep,56,GKP,5,4,530,999.0,2.0,,40.0,10,5.0,2625.0,4075.0,,,,,27.6,27.6,27.6,100.0,993.3,1002.0,1002.6,,0.0,0.0
2021-09-05 05:30:00,2021,Sep,17,HND,5,4,530,0.0,0.0,,30.0,10,5.0,2620.0,4359.0,,,,,26.2,25.4,25.1,93.0,978.8,1002.7,1004.1,,0.0,0.0
2021-09-05 05:30:00,2021,Sep,10,CDH,5,4,530,140.0,4.0,,50.0,10,6.0,3625.0,5360.0,,,,,26.9,25.8,25.3,91.0,967.8,1002.5,1004.7,,0.0,0.0
2021-09-05 05:30:00,2021,Sep,1,SNG,5,4,530,999.0,1.0,,25.0,4,2.0,2360.0,,,,,,17.3,14.8,12.6,73.0,829.5,1450.0,1013.5,,0.0,0.0
2021-09-05 05:50:00,2021,Sep,56,GKP,5,2,550,999.0,2.0,,30.0,10,4.0,2625.0,3075.0,,,,,27.2,27.2,27.2,100.0,993.4,1002.1,1002.7,,,
2021-09-05 06:00:00,2021,Sep,56,GKP,5,1,600,999.0,2.0,,30.0,10,4.0,2625.0,3075.0,,,,,27.2,27.2,27.2,100.0,993.8,1002.5,1003.1,,,
2021-09-05 06:00:00,2021,Sep,17,HND,5,1,600,0.0,0.0,,20.0,10,6.0,2625.0,6360.0,,,,,26.4,25.4,25.0,92.0,978.9,1002.8,1004.2,,,
2021-09-05 06:00:00,2021,Sep,10,CDH,5,1,600,120.0,4.0,,30.0,10,7.0,3625.0,6359.0,,,,,26.7,25.9,25.5,93.0,968.2,1003.0,1005.2,,,
2021-09-05 06:00:00,2021,Sep,1,SNG,5,1,600,270.0,3.0,,20.0,4,2.0,2360.0,,,,,,16.1,14.3,12.9,81.0,829.9,1456.0,1013.9,,,
2021-09-05 06:30:00,2021,Sep,1,SNG,5,1,630,250.0,3.0,,20.0,4,4.0,4360.0,,,,,,16.6,14.8,13.3,81.0,830.3,1460.0,1014.4,,,
2021-09-05 06:30:00,2021,Sep,56,GKP,5,1,630,999.0,2.0,,30.0,10,3.0,1625.0,3075.0,,,,,28.0,28.0,28.0,100.0,994.1,1002.8,1003.4,,,
2021-09-05 06:30:00,2021,Sep,10,CDH,5,1,630,130.0,5.0,,25.0,10,3.0,1625.0,3360.0,,,,,26.6,25.9,25.6,94.0,968.6,1003.4,1005.0,,,
2021-09-05 06:30:00,2021,Sep,17,HND,5,1,630,999.0,2.0,,15.0,10,5.0,2625.0,5360.0,,,,,26.4,25.4,25.0,92.0,979.3,1003.2,1004.6,,,
2021-09-05 07:00:00,2021,Sep,17,HND,5,1,700,999.0,2.0,,12.0,10,4.0,2625.0,3360.0,,,,,26.6,25.4,24.9,90.0,979.4,1003.3,1004.7,,,
2021-09-05 07:00:00,2021,Sep,10,CDH,5,1,700,140.0,5.0,,25.0,10,3.0,2625.0,3360.0,,,,,27.1,26.2,25.8,93.0,969.0,1003.7,1005.9,,,
2021-09-05 07:00:00,2021,Sep,56,GKP,5,1,700,90.0,3.0,,40.0,10,3.0,1625.0,3075.0,,,,,28.6,28.6,28.6,100.0,994.2,1002.9,1003.5,,,
2021-09-05 07:00:00,2021,Sep,1,SNG,5,1,700,270.0,3.0,,25.0,4,3.0,3360.0,,,,,,18.5,15.6,13.4,72.0,830.6,1461.0,1014.8,,,
2021-09-05 07:30:00,2021,Sep,10,CDH,5,1,730,140.0,5.0,,35.0,10,2.0,2630.0,,,,,,27.8,26.4,25.8,89.0,969.2,1003.8,1006.1,,,
2021-09-05 07:30:00,2021,Sep,1,SNG,5,1,730,999.0,2.0,,30.0,4,3.0,3360.0,,,,,,19.8,16.3,13.7,68.0,830.9,1464.0,1015.1,,,
2021-09-05 07:30:00,2021,Sep,56,GKP,5,1,730,100.0,3.0,,40.0,10,5.0,2625.0,5075.0,,,,,29.0,29.0,29.0,100.0,994.1,1002.8,1003.4,,,
2021-09-05 07:30:00,2021,Sep,17,HND,5,1,730,999.0,2.0,,15.0,10,4.0,2625.0,3360.0,,,,,27.4,26.2,25.7,90.0,979.6,1003.5,1004.9,,,
2021-09-05 08:00:00,2021,Sep,10,CDH,5,1,800,150.0,4.0,,40.0,10,2.0,2630.0,,,,,,29.0,26.5,25.5,82.0,969.5,1004.0,1006.4,,,
2021-09-05 08:00:00,2021,Sep,1,SNG,5,1,800,999.0,1.0,,35.0,4,2.0,2360.0,,,,,,21.0,17.1,14.0,64.0,831.0,1464.0,1015.3,,,
2021-09-05 08:00:00,2021,Sep,56,GKP,5,1,800,50.0,3.0,,50.0,10,5.0,2625.0,5075.0,,,,,29.8,29.8,29.8,100.0,994.7,1003.4,1004.0,,,
2021-09-05 08:00:00,2021,Sep,17,HND,5,1,800,70.0,4.0,,20.0,10,3.0,2625.0,3360.0,,,,,27.8,26.4,25.8,89.0,980.1,1004.0,1005.4,,,
2021-09-05 08:30:00,2021,Sep,1,SNG,5,4,830,999.0,2.0,,40.0,4,2.0,2360.0,,,,,,22.5,18.3,15.1,63.0,831.3,1466.0,1015.6,156.0,0.0,0.0
2021-09-05 08:30:00,2021,Sep,56,GKP,5,4,830,999.0,2.0,,50.0,10,5.0,2615.0,5075.0,,,,,30.9,29.8,29.5,94.0,994.8,1003.5,1004.1,270.0,0.0,0.0
2021-09-05 08:30:00,2021,Sep,17,HND,5,4,830,90.0,4.0,,30.0,10,3.0,2625.0,3360.0,,,,,28.6,26.8,26.1,86.0,980.3,1004.2,1005.6,260.0,0.0,7.0
2021-09-05 08:30:00,2021,Sep,10,CDH,5,4,830,140.0,4.0,,60.0,2,2.0,2630.0,,,,,,29.7,26.4,25.2,77.0,969.5,1004.0,1006.4,266.0,0.0,13.4
2021-09-05 09:00:00,2021,Sep,17,HND,5,1,900,120.0,4.0,,35.0,10,3.0,2625.0,3360.0,,,,,29.0,27.0,26.2,85.0,980.6,1004.5,1005.9,,,
2021-09-05 09:00:00,2021,Sep,1,SNG,5,1,900,999.0,2.0,,45.0,4,1.0,1360.0,,,,,,24.0,18.9,15.6,59.0,831.4,1466.0,1015.8,,,
2021-09-05 09:00:00,2021,Sep,56,GKP,5,1,900,999.0,1.0,,60.0,2,5.0,2615.0,5075.0,,,,,31.0,29.8,29.4,91.0,994.8,1003.5,1004.1,,,
2021-09-05 09:00:00,2021,Sep,10,CDH,5,1,900,150.0,4.0,,60.0,2,2.0,2630.0,1830.0,,,,,30.5,27.2,25.9,77.0,969.9,1004.3,1006.9,,,
2021-09-05 09:30:00,2021,Sep,10,CDH,5,1,930,170.0,5.0,,60.0,2,2.0,1630.0,1830.0,,,,,31.1,27.1,25.5,72.0,970.2,1004.5,1007.1,,,
2021-09-05 09:30:00,2021,Sep,17,HND,5,1,930,120.0,4.0,,40.0,10,2.0,2625.0,,,,,,30.2,27.4,26.3,80.0,980.7,1004.6,1006.0,,,
2021-09-05 09:30:00,2021,Sep,1,SNG,5,1,930,999.0,2.0,,50.0,4,1.0,1360.0,,,,,,25.2,19.5,15.8,56.0,831.6,1468.0,1015.9,,,
2021-09-05 09:30:00,2021,Sep,56,GKP,5,1,930,120.0,3.0,,60.0,2,5.0,2620.0,5075.0,,,,,31.2,29.6,29.0,88.0,994.7,1003.4,1004.0,,,
2021-09-05 10:00:00,2021,Sep,1,SNG,5,1,1000,999.0,2.0,,60.0,2,1.0,1625.0,1360.0,,,,,25.6,19.6,15.6,54.0,831.6,1468.0,1015.9,,,
2021-09-05 10:00:00,2021,Sep,17,HND,5,1,1000,120.0,3.0,,50.0,10,3.0,3625.0,,,,,,30.2,27.2,26.0,78.0,980.9,1004.8,1006.2,,,
2021-09-05 10:00:00,2021,Sep,10,CDH,5,1,1000,150.0,4.0,,60.0,3,3.0,1630.0,3360.0,,,,,31.6,27.2,25.5,70.0,970.2,1004.6,1007.3,,,
2021-09-05 10:00:00,2021,Sep,56,GKP,5,1,1000,100.0,3.0,,60.0,2,6.0,2620.0,5075.0,,,,,31.8,29.4,28.5,83.0,994.5,1003.2,1003.8,,,
2021-09-05 10:30:00,2021,Sep,10,CDH,5,1,1030,110.0,3.0,,60.0,2,3.0,1630.0,3360.0,,,,,32.5,27.8,26.0,69.0,970.2,1004.5,1007.4,,,
2021-09-05 10:30:00,2021,Sep,56,GKP,5,1,1030,999.0,2.0,,60.0,2,6.0,3620.0,5075.0,,,,,32.8,29.2,27.9,75.0,994.5,1003.2,1003.8,,,
2021-09-05 10:30:00,2021,Sep,1,SNG,5,1,1030,999.0,2.0,,60.0,3,2.0,2625.0,1360.0,,,,,27.3,20.7,16.7,52.0,831.7,1467.0,1016.1,,,
2021-09-05 10:30:00,2021,Sep,17,HND,5,1,1030,120.0,3.0,,60.0,2,3.0,3625.0,,,,,,31.2,27.6,26.2,75.0,980.8,1004.7,1006.1,,,
2021-09-05 11:00:00,2021,Sep,1,SNG,5,1,1100,20.0,3.0,,60.0,2,2.0,2625.0,1360.0,,,,,27.8,19.8,15.3,47.0,831.6,1466.0,1015.9,,,
2021-09-05 11:00:00,2021,Sep,10,CDH,5,1,1100,110.0,3.0,,60.0,2,3.0,1630.0,3360.0,,,,,32.9,28.0,25.7,66.0,970.4,1004.5,1007.4,,,
2021-09-05 11:00:00,2021,Sep,17,HND,5,1,1100,70.0,4.0,,60.0,3,4.0,4625.0,,,,,,32.8,28.0,26.1,68.0,980.7,1004.6,1006.0,,,
2021-09-05 11:00:00,2021,Sep,56,GKP,5,1,1100,120.0,3.0,,60.0,2,6.0,3620.0,1825.0,4630.0,2075.0,,,34.0,29.0,27.1,67.0,994.5,1003.1,1003.8,,,
2021-09-05 11:30:00,2021,Sep,10,CDH,5,4,1130,140.0,5.0,,60.0,2,3.0,1630.0,1830.0,3360.0,,,,33.1,27.9,25.8,66.0,970.1,1004.2,1007.1,,0.0,0.0
2021-09-05 11:30:00,2021,Sep,56,GKP,5,4,1130,999.0,2.0,,60.0,2,6.0,3620.0,1825.0,4630.0,,,,34.0,29.0,27.1,67.0,994.2,1002.8,1003.5,,0.0,0.0
2021-09-05 11:30:00,2021,Sep,17,HND,5,4,1130,70.0,4.0,,60.0,3,5.0,2620.0,3625.0,1825.0,,,,33.2,28.6,26.9,69.0,980.5,1004.4,1005.8,,0.0,0.0
2021-09-05 11:30:00,2021,Sep,1,SNG,5,4,1130,999.0,2.0,,60.0,2,2.0,2625.0,1360.0,,,,,29.2,20.2,15.3,43.0,831.3,1462.0,1015.6,,0.0,0.0
2021-09-05 12:00:00,2021,Sep,17,HND,5,1,1200,999.0,2.0,,60.0,2,5.0,2620.0,3625.0,1825.0,,,,34.0,28.0,25.6,62.0,980.4,1004.3,1005.7,,,
2021-09-05 12:00:00,2021,Sep,56,GKP,5,1,1200,320.0,4.0,,60.0,2,6.0,3620.0,1825.0,4630.0,,,,33.4,29.8,28.5,76.0,993.9,1002.5,1003.2,,,
2021-09-05 12:00:00,2021,Sep,1,SNG,5,1,1200,310.0,4.0,,60.0,2,2.0,2625.0,,,,,,29.8,20.2,14.8,40.0,831.0,1458.0,1015.3,,,
2021-09-05 12:00:00,2021,Sep,10,CDH,5,1,1200,180.0,6.0,,60.0,2,3.0,3630.0,1830.0,,,,,33.7,28.1,26.1,65.0,969.8,1003.8,1006.8,,,
2021-09-05 12:30:00,2021,Sep,1,SNG,5,1,1230,290.0,3.0,,60.0,2,2.0,2625.0,1830.0,,,,,30.1,20.9,15.1,40.0,830.8,1455.0,1015.0,,,
2021-09-05 12:30:00,2021,Sep,56,GKP,5,1,1230,999.0,1.0,,60.0,2,6.0,3620.0,1825.0,4630.0,,,,33.6,29.8,28.5,75.0,993.4,1002.0,1002.7,,,
2021-09-05 12:30:00,2021,Sep,17,HND,5,1,1230,999.0,2.0,,60.0,2,6.0,2620.0,3625.0,1930.0,,,,34.2,28.4,26.1,63.0,980.1,1004.0,1005.4,,,
2021-09-05 12:30:00,2021,Sep,10,CDH,5,1,1230,180.0,6.0,,60.0,2,3.0,3630.0,1830.0,,,,,33.8,28.0,25.9,63.0,969.7,1003.7,1006.6,,,
2021-09-05 13:00:00,2021,Sep,56,GKP,5,1,1300,999.0,2.0,,60.0,2,6.0,3620.0,1925.0,4630.0,,,,34.8,29.8,28.0,68.0,993.1,1001.7,1002.4,,,
2021-09-05 13:00:00,2021,Sep,10,CDH,5,1,1300,230.0,4.0,,60.0,2,3.0,3630.0,1830.0,,,,,34.2,28.2,25.9,62.0,969.3,1003.2,1006.2,,,
2021-09-05 13:00:00,2021,Sep,17,HND,5,1,1300,50.0,4.0,,60.0,2,6.0,2620.0,3625.0,1930.0,,,,34.2,28.6,26.4,64.0,979.6,1003.5,1004.9,,,
2021-09-05 13:00:00,2021,Sep,1,SNG,5,1,1300,270.0,6.0,,60.0,2,2.0,2625.0,1830.0,,,,,30.7,20.4,14.8,38.0,830.6,1453.0,1014.7,,,
2021-09-05 13:30:00,2021,Sep,17,HND,5,1,1330,50.0,5.0,,60.0,95,6.0,2620.0,3625.0,1930.0,,,,33.6,28.0,25.8,64.0,979.4,1003.3,1004.7,,,
2021-09-05 13:30:00,2021,Sep,56,GKP,5,1,1330,60.0,3.0,,60.0,2,6.0,3620.0,1925.0,4630.0,,,,34.4,29.6,27.9,69.0,992.5,1001.1,1001.8,,,
2021-09-05 13:30:00,2021,Sep,10,CDH,5,1,1330,220.0,3.0,,60.0,2,3.0,3630.0,1830.0,,,,,35.0,28.2,25.5,58.0,968.7,1002.5,1005.6,,,
2021-09-05 13:30:00,2021,Sep,1,SNG,5,1,1330,320.0,4.0,,60.0,2,3.0,2625.0,1830.0,1360.0,,,,31.7,21.5,15.1,37.0,830.1,1447.0,1014.2,,,
2021-09-05 14:00:00,2021,Sep,10,CDH,5,1,1400,260.0,3.0,,60.0,3,4.0,3630.0,1830.0,,,,,35.1,28.8,26.4,61.0,968.5,1002.3,1005.4,,,
2021-09-05 14:00:00,2021,Sep,17,HND,5,1,1400,999.0,2.0,,30.0,95,8.0,4620.0,1930.0,6359.0,,,,32.0,28.6,27.3,76.0,979.0,1002.5,1004.3,,,
2021-09-05 14:00:00,2021,Sep,17,HND,5,5,1400,,,,,10,,,,,,,,,28.6,,76.0,,,,,,
2021-09-05 14:00:00,2021,Sep,56,GKP,5,1,1400,50.0,4.0,,60.0,60,6.0,3620.0,1925.0,4630.0,,,,32.2,29.2,27.8,78.0,992.1,999.7,1001.3,,,
2021-09-05 14:00:00,2021,Sep,1,SNG,5,1,1400,340.0,3.0,,60.0,2,3.0,2625.0,1830.0,3359.0,,,,32.5,20.7,14.1,33.0,829.5,1440.0,1013.6,,,
2021-09-05 14:15:00,2021,Sep,17,HND,5,2,1415,240.0,5.0,,15.0,95,8.0,4620.0,1930.0,7359.0,,,,31.0,28.4,27.4,81.0,978.8,1002.4,1004.1,,,
2021-09-05 14:30:00,2021,Sep,1,SNG,5,4,1430,320.0,5.0,,60.0,2,3.0,2625.0,1830.0,3359.0,,,,32.4,20.4,14.1,33.0,829.3,1438.0,1013.2,,0.0,0.0
2021-09-05 14:30:00,2021,Sep,17,HND,5,4,1430,230.0,6.0,,20.0,95,8.0,4620.0,1930.0,7359.0,,,,31.0,28.4,27.4,81.0,978.7,1002.3,1004.0,,20.0,20.0
2021-09-05 14:30:00,2021,Sep,17,HND,5,5,1430,,,,,10,,,,,,,,,28.4,,81.0,,,,,,
2021-09-05 14:30:00,2021,Sep,56,GKP,5,4,1430,999.0,2.0,,60.0,1,5.0,3625.0,1930.0,3360.0,,,,34.2,29.8,28.2,71.0,992.1,999.7,1001.3,,0.001,0.001
2021-09-05 14:30:00,2021,Sep,10,CDH,5,4,1430,230.0,4.0,,60.0,2,4.0,3630.0,1830.0,,,,,35.1,28.7,26.2,60.0,968.0,1001.8,1004.9,,0.0,0.0
2021-09-05 15:00:00,2021,Sep,17,HND,5,1,1500,999.0,2.0,,40.0,95,8.0,4620.0,1930.0,7359.0,,,,29.0,27.6,27.1,89.0,978.0,1001.7,1003.2,,,
2021-09-05 15:00:00,2021,Sep,17,HND,5,5,1500,,,,,10,,,,,,,,,27.6,,89.0,,,,,,
2021-09-05 15:00:00,2021,Sep,56,GKP,5,1,1500,999.0,2.0,,60.0,2,5.0,3625.0,1930.0,3360.0,,,,34.8,29.8,28.0,68.0,991.7,999.2,1000.9,,,
2021-09-05 15:00:00,2021,Sep,1,SNG,5,1,1500,310.0,4.0,,60.0,3,4.0,2625.0,1830.0,4359.0,,,,31.1,20.1,13.8,35.0,828.9,1433.0,1012.8,,,
2021-09-05 15:00:00,2021,Sep,10,CDH,5,1,1500,230.0,4.0,,60.0,2,4.0,3630.0,1830.0,,,,,34.9,28.3,25.7,59.0,967.4,1001.2,1004.3,,,
2021-09-05 15:30:00,2021,Sep,10,CDH,5,1,1530,999.0,2.0,,60.0,1,3.0,3630.0,1830.0,,,,,35.6,28.7,25.5,56.0,966.8,1000.5,1003.7,,,
2021-09-05 15:30:00,2021,Sep,1,SNG,5,1,1530,330.0,4.0,,60.0,2,4.0,2625.0,1830.0,4359.0,,,,31.1,20.1,14.4,36.0,828.6,1430.0,1012.4,,,
2021-09-05 15:30:00,2021,Sep,17,HND,5,5,1530,,,,,10,,,,,,,,,27.0,,78.0,,,,,,
2021-09-05 15:30:00,2021,Sep,17,HND,5,1,1530,999.0,2.0,,50.0,17,7.0,4620.0,1930.0,5359.0,,,,30.0,27.0,25.8,78.0,977.6,1001.0,1002.8,,,
2021-09-05 15:30:00,2021,Sep,56,GKP,5,1,1530,999.0,1.0,,60.0,1,4.0,3625.0,1830.0,2359.0,,,,34.0,29.8,28.3,72.0,991.3,998.8,1000.5,,,
2021-09-05 16:00:00,2021,Sep,1,SNG,5,1,1600,320.0,5.0,,60.0,2,4.0,1625.0,1825.0,4359.0,,,,32.9,21.6,14.4,33.0,828.4,1428.0,1012.2,,,
2021-09-05 16:00:00,2021,Sep,56,GKP,5,1,1600,999.0,2.0,,60.0,2,4.0,2625.0,2359.0,3075.0,,,,35.0,29.4,27.3,65.0,990.9,998.4,1000.1,,,
2021-09-05 16:00:00,2021,Sep,10,CDH,5,1,1600,210.0,3.0,,60.0,2,3.0,3630.0,1830.0,,,,,35.3,27.8,24.8,55.0,966.5,1000.2,1003.3,,,
2021-09-05 16:00:00,2021,Sep,17,HND,5,5,1600,,,,,10,,,,,,,,,28.8,,80.0,,,,,,
2021-09-05 16:00:00,2021,Sep,17,HND,5,1,1600,999.0,2.0,,50.0,29,7.0,4620.0,1930.0,5359.0,,,,31.6,28.8,27.8,80.0,977.3,1000.8,1002.5,,,
2021-09-05 16:30:00,2021,Sep,17,HND,5,1,1630,280.0,4.0,,50.0,5,6.0,3620.0,5359.0,,,,,32.0,28.0,26.4,73.0,977.0,1000.5,1002.2,,,
2021-09-05 16:30:00,2021,Sep,10,CDH,5,1,1630,200.0,3.0,,60.0,2,3.0,3630.0,1830.0,,,,,34.9,28.5,26.0,60.0,966.2,999.9,1003.0,,,
2021-09-05 16:30:00,2021,Sep,1,SNG,5,1,1630,360.0,5.0,,60.0,1,3.0,2625.0,3359.0,,,,,31.5,20.1,13.6,34.0,828.3,1427.0,1012.1,,,
2021-09-05 16:30:00,2021,Sep,56,GKP,5,1,1630,999.0,2.0,,60.0,2,4.0,2625.0,2359.0,3075.0,,,,34.2,29.6,27.9,70.0,990.9,998.4,1000.1,,,
2021-09-05 17:00:00,2021,Sep,56,GKP,5,1,1700,999.0,2.0,,60.0,2,4.0,2625.0,4075.0,,,,,32.2,29.8,28.9,83.0,990.7,999.4,999.9,,,
2021-09-05 17:00:00,2021,Sep,10,CDH,5,1,1700,270.0,4.0,,60.0,2,3.0,3630.0,1830.0,,,,,34.5,28.1,25.6,60.0,965.9,999.7,1002.7,,,
2021-09-05 17:00:00,2021,Sep,17,HND,5,1,1700,999.0,2.0,,60.0,2,6.0,3620.0,5359.0,,,,,31.0,27.6,26.3,76.0,976.7,1000.2,1001.9,,,
2021-09-05 17:00:00,2021,Sep,1,SNG,5,1,1700,290.0,5.0,,60.0,2,3.0,1625.0,3359.0,,,,,29.7,19.9,14.5,39.0,828.3,1429.0,1012.1,,,
2021-09-05 17:30:00,2021,Sep,17,HND,5,4,1730,999.0,2.0,,60.0,2,6.0,2620.0,3359.0,3075.0,,,,30.8,27.8,26.6,79.0,976.7,1000.2,1001.9,344.0,0.4,0.4
2021-09-05 17:30:00,2021,Sep,56,GKP,5,4,1730,999.0,2.0,,60.0,2,4.0,2625.0,4075.0,,,,,32.0,29.6,28.9,83.0,990.5,999.2,999.7,356.0,0.001,0.001
2021-09-05 17:30:00,2021,Sep,1,SNG,5,4,1730,270.0,4.0,,60.0,2,3.0,1625.0,3359.0,,,,,29.2,19.9,14.7,41.0,828.4,1430.0,1012.2,335.0,0.0,0.0
2021-09-05 17:30:00,2021,Sep,10,CDH,5,4,1730,250.0,4.0,,60.0,2,3.0,2630.0,1830.0,,,,,32.9,28.0,26.1,67.0,965.8,999.7,1002.6,359.0,0.0,0.0
2021-09-05 18:00:00,2021,Sep,1,SNG,5,1,1800,270.0,4.0,,60.0,2,3.0,1625.0,3359.0,,,,,29.3,20.5,15.9,44.0,828.4,1430.0,1012.2,,,
2021-09-05 18:00:00,2021,Sep,10,CDH,5,1,1800,260.0,5.0,,60.0,2,3.0,3630.0,1830.0,,,,,32.1,27.8,26.2,71.0,965.8,999.8,1002.6,,,
2021-09-05 18:00:00,2021,Sep,56,GKP,5,1,1800,999.0,2.0,,60.0,2,4.0,2625.0,4075.0,,,,,30.6,29.0,28.4,88.0,990.3,999.0,999.5,,,
2021-09-05 18:00:00,2021,Sep,17,HND,5,1,1800,999.0,2.0,,60.0,2,6.0,2620.0,3359.0,3075.0,,,,29.6,27.6,26.8,85.0,976.9,1000.4,1002.1,,,
2021-09-05 18:30:00,2021,Sep,1,SNG,5,1,1830,999.0,2.0,,60.0,2,3.0,1625.0,3359.0,,,,,26.7,20.4,16.4,53.0,828.5,1433.0,1012.3,,,
2021-09-05 18:30:00,2021,Sep,56,GKP,5,1,1830,999.0,2.0,,60.0,2,4.0,2625.0,4075.0,,,,,29.6,28.0,27.5,88.0,990.3,999.0,999.5,,,
2021-09-05 18:30:00,2021,Sep,17,HND,5,1,1830,999.0,2.0,,60.0,2,6.0,2620.0,3359.0,3075.0,,,,29.4,27.6,26.9,87.0,977.0,1000.5,1002.2,,,
2021-09-05 18:30:00,2021,Sep,10,CDH,5,1,1830,260.0,4.0,,60.0,3,4.0,4630.0,1359.0,,,,,31.8,27.7,26.1,73.0,966.0,999.9,1002.8,,,
2021-09-05 19:00:00,2021,Sep,56,GKP,5,1,1900,999.0,1.0,,60.0,2,4.0,2625.0,3075.0,,,,,28.6,28.6,28.6,100.0,991.0,999.7,1000.2,,,
2021-09-05 19:00:00,2021,Sep,1,SNG,5,1,1900,999.0,2.0,,60.0,2,3.0,1625.0,3359.0,,,,,26.1,20.4,16.9,57.0,828.5,1433.0,1012.3,,,
2021-09-05 19:00:00,2021,Sep,17,HND,5,1,1900,999.0,2.0,,60.0,2,5.0,2620.0,4359.0,,,,,29.0,27.0,26.2,85.0,977.0,1000.5,1002.2,,,
2021-09-05 19:00:00,2021,Sep,10,CDH,5,1,1900,260.0,4.0,,60.0,2,4.0,3630.0,2359.0,,,,,30.9,27.3,25.8,74.0,966.2,1000.4,1003.0,,,
2021-09-05 19:30:00,2021,Sep,1,SNG,5,1,1930,220.0,4.0,,50.0,4,3.0,1625.0,3359.0,,,,,25.4,20.6,18.2,64.0,828.8,1437.0,1012.7,,,
2021-09-05 19:30:00,2021,Sep,17,HND,5,1,1930,999.0,2.0,,60.0,2,5.0,2620.0,4359.0,,,,,28.8,26.4,25.5,82.0,977.0,1000.5,1002.2,,,
